id;date;tonepr;rate_shock_abs;rate_shock_rel;toneev;OPEN;h;TRADEDATE;CLOSE;spread;year;trans;trust
0;2013-10-14;-3.9663142380360257;0.0;0.0;;325.71;0;2013-10-14;325.56;-0.04606384530303487;2013.0;3.5;
1;2013-11-08;-4.879730164752349;0.0;0.0;;326.77;0;2013-11-08;326.4;-0.11329364164796019;2013.0;3.5;
2;2013-12-13;-4.583010579059484;0.0;0.0;;325.86;0;2013-12-13;326.09;0.07055756102207766;2013.0;3.5;
3;2014-02-14;-7.115753204379045;0.0;0.0;-8.935623510196278;325.29;0;2014-02-14;325.37;0.024590416009306892;2014.0;6.2;0.36
4;2014-03-03;-3.6033172251667085;0.0;0.0;;317.98;0;2014-03-03;318.67;0.2167596859066201;2014.0;6.2;0.36
5;2014-03-14;-8.123946743760223;0.0;0.0;;310.15;0;2014-03-14;312.19;0.6555925399689855;2014.0;6.2;0.36
6;2014-04-25;-6.852045907510162;0.5;0.07142857142857142;;314.71;0;2014-04-25;313.35;-0.43308031897053567;2014.0;6.2;0.36
7;2014-06-16;-6.204978674133912;0.0;0.0;-8.390548496021786;324.88;0;2014-06-16;324.21;-0.20644293948590686;2014.0;6.2;0.36
8;2014-07-25;-5.930010197789854;0.5;0.06666666666666667;;320.3;0;2014-07-25;318.4;-0.5949602644884422;2014.0;6.2;0.36
9;2014-09-12;-5.80073801013683;0.0;0.0;-7.212114985002717;317.9;0;2014-09-12;317.69;-0.06608033721162698;2014.0;6.2;0.36
10;2014-10-31;-7.8620151245781535;1.5;0.1875;;317.23;0;2014-10-31;316.85;-0.11985870725856884;2014.0;6.2;0.36
11;2014-12-11;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;294.4;0;2014-12-11;289.13;-1.8062972894499651;2014.0;6.2;0.36
12;2014-12-16;-2.1958892020342677;0.0;0.0;;258.53;0;2014-12-16;268.2;3.6721229474249384;2014.0;6.2;0.36
13;2015-01-30;-6.722367496937038;-2.0;-0.11764705882352941;;281.92;0;2015-01-30;281.76;-0.05676979999194032;2015.0;7.2;0.46
14;2015-03-13;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;295.75;0;2015-03-13;294.21;-0.5220704786157881;2015.0;7.2;0.46
15;2015-04-30;-6.357559135066115;-1.5;-0.10714285714285714;;324.05;0;2015-04-30;328.51;1.3669453987914082;2015.0;7.2;0.46
16;2015-06-15;-6.702271100625785;-1.0;-0.08;-9.070159373225193;334.56;0;2015-06-15;332.91;-0.49440524997406143;2015.0;7.2;0.46
17;2015-07-31;-4.965063311513991;-0.5;-0.043478260869565216;;337.98;0;2015-07-31;338.52;0.15964526672274104;2015.0;7.2;0.46
18;2015-09-11;-5.917393391912702;0.0;0.0;-7.572947587883636;329.46;0;2015-09-11;329.87;0.1243686933243282;2015.0;7.2;0.46
19;2015-10-30;-5.713729522307707;0.0;0.0;;350.72;0;2015-10-30;350.46;-0.07416070393233554;2015.0;7.2;0.46
20;2015-12-11;-6.165860047144953;0.0;0.0;-9.343946130718301;346.58;0;2015-12-11;345.34;-0.35842332278148703;2015.0;7.2;0.46
21;2016-01-29;-6.873474388452071;0.0;0.0;;347.99;0;2016-01-29;347.73;-0.07474271606513483;2016.0;7.3;0.42
22;2016-03-18;-5.701132764428126;0.0;0.0;-8.11760735565921;364.9;0;2016-03-18;364.44;-0.12614145967440038;2016.0;7.3;0.42
23;2016-04-29;-4.285522624905351;0.0;0.0;;365.66;0;2016-04-29;364.96;-0.19161813642805114;2016.0;7.3;0.42
24;2016-06-10;-5.141967837852538;-0.5;-0.045454545454545456;-9.193270211467983;366.14;0;2016-06-10;366.25;0.030038640840857056;2016.0;7.3;0.42
25;2016-07-29;-5.153685756911098;0.0;0.0;;368.45;0;2016-07-29;368.97;0.14103227094199866;2016.0;7.3;0.42
26;2016-09-16;-5.3945856676447;-0.5;-0.047619047619047616;-10.85829096445404;371.99;0;2016-09-16;371.37;-0.166810197956746;2016.0;7.3;0.42
27;2016-10-28;-4.247185051924369;0.0;0.0;;371.44;0;2016-10-28;371.4;-0.010769479306027563;2016.0;7.3;0.42
28;2016-12-16;-5.224522362458918;0.0;0.0;-10.216359289229997;380.51;0;2016-12-16;380.37;-0.036799495736428156;2016.0;7.3;0.42
29;2017-02-03;-5.972102867541159;0.0;0.0;;388.54;0;2017-02-03;388.17;-0.09527366146633298;2017.0;7.3;0.42
30;2017-03-24;-5.976451086367311;-0.25;-0.025;-10.138329717317747;392.12;0;2017-03-24;392.45;0.08412251792968561;2017.0;7.3;0.42
31;2017-04-28;-5.21082435941742;-0.5;-0.05128205128205128;;399.77;0;2017-04-28;399.74;-0.00750459656897462;2017.0;7.3;0.42
32;2017-06-16;-7.684616045968009;-0.25;-0.02702702702702703;-10.174987300916673;401.63;0;2017-06-16;401.14;-0.12207732248423753;2017.0;7.3;0.42
33;2017-07-28;-6.918267496173505;0.0;0.0;;404.51;0;2017-07-28;404.78;0.06672515662309308;2017.0;7.3;0.42
34;2017-09-15;-6.07203453661727;-0.5;-0.05555555555555555;-9.913927689711194;415.37;0;2017-09-15;415.38;0.0024074631357784426;2017.0;7.3;0.42
35;2017-10-27;-6.287036696946751;-0.25;-0.029411764705882353;;419.96;0;2017-10-27;420.37;0.09758072008230201;2017.0;7.3;0.42
36;2017-12-15;-5.998248009886984;-0.5;-0.06060606060606061;-11.196960498692736;427.83;0;2017-12-15;428.47;0.14948035015063255;2017.0;7.3;0.42
37;2018-02-09;-6.401688974617332;-0.25;-0.03225806451612903;;439.6;0;2018-02-09;439.92;0.07276696700930785;2018.0;8.3;0.37
38;2018-03-23;-5.552171264241022;-0.25;-0.03333333333333333;-9.722331379666498;447.87;0;2018-03-23;448.03;0.03571827250832271;2018.0;8.3;0.37
39;2018-04-27;-8.344887492231212;0.0;0.0;;444.34;0;2018-04-27;444.8;0.10347077873911203;2018.0;8.3;0.37
40;2018-06-15;-6.937044868810566;0.0;0.0;-10.920530030516979;442.98;0;2018-06-15;439.96;-0.6840808610212967;2018.0;8.3;0.37
41;2018-07-27;-6.639924651131026;0.0;0.0;;440.9;0;2018-07-27;441.55;0.14731715509199717;2018.0;8.3;0.37
42;2018-09-14;-5.499105185917299;0.25;0.034482758620689655;-9.19299204523229;431.29;0;2018-09-14;430.55;-0.1717256525232358;2018.0;8.3;0.37
43;2018-10-26;-6.27864300831847;0.0;0.0;;436.58;0;2018-10-26;438.21;0.37266129846118545;2018.0;8.3;0.37
44;2018-12-14;-5.679919386241788;0.25;0.03333333333333333;-7.63212588713131;440.14;0;2018-12-14;440.18;0.009087604513702274;2018.0;8.3;0.37
45;2019-02-08;-5.475785033299257;0.0;0.0;;452.97;0;2019-02-08;453.5;0.11693714307039471;2019.0;8.3;0.31
46;2019-03-22;-5.734642773662598;0.0;0.0;-10.016770691126691;457.98;0;2019-03-22;458.41;0.09384651328776528;2019.0;8.3;0.31
47;2019-04-26;-6.678236802449576;0.0;0.0;;461.25;0;2019-04-26;462.18;0.20142302381929156;2019.0;8.3;0.31
48;2019-06-14;-6.502453963007933;-0.25;-0.03225806451612903;-9.733010654624437;473.37;0;2019-06-14;474.21;0.17729378417268293;2019.0;8.3;0.31
49;2019-07-26;-5.605500660743729;-0.25;-0.03333333333333333;;484.67;0;2019-07-26;484.36;-0.06398150946314018;2019.0;8.3;0.31
50;2019-09-06;-6.138628403532102;-0.25;-0.034482758620689655;-10.698152053449348;493.75;0;2019-09-06;493.68;-0.014178220252070162;2019.0;8.3;0.31
51;2019-10-25;-5.6597367935254175;-0.5;-0.07142857142857142;;508.13;0;2019-10-25;509.07;0.18482113007820544;2019.0;8.3;0.31
52;2019-12-13;-5.856208063622337;-0.25;-0.038461538461538464;-9.722331379666498;514.61;0;2019-12-13;514.65;0.007772574474884664;2019.0;8.3;0.31
53;2020-02-07;-5.802286649755645;-0.25;-0.04;-9.91532356906116;525.27;0;2020-02-07;525.85;0.1103584859701634;2020.0;9.3;0.33
54;2020-03-20;-7.266085381653719;0.0;0.0;-10.205676920261253;498.43;0;2020-03-20;497.59;-0.168671351810179;2020.0;9.3;0.33
55;2020-04-24;-5.7826801597065;-0.5;-0.08333333333333333;-9.803209180032233;534.3;0;2020-04-24;534.33;0.005614665507813754;2020.0;9.3;0.33
56;2020-06-19;-6.434003367385449;-1.0;-0.18181818181818182;-9.963173466248818;554.78;0;2020-06-19;553.28;-0.2707436269293595;2020.0;9.3;0.33
57;2020-07-24;-5.680871983653696;-0.25;-0.05555555555555555;-9.705252163864229;555.88;0;2020-07-24;556.21;0.05934771640534464;2020.0;9.3;0.33
58;2020-09-18;-5.744939403606889;0.0;0.0;-10.96777100241738;553.67;0;2020-09-18;553.83;0.028893905392823882;2020.0;9.3;0.33
59;2020-10-23;-5.745142552313903;0.0;0.0;-9.921480153055436;559.03;0;2020-10-23;559.26;0.04113423230878155;2020.0;9.3;0.33
60;2020-12-18;-5.594341555113338;0.0;0.0;-11.264777825907201;562.04;0;2020-12-18;561.24;-0.14244002123433575;2020.0;9.3;0.33
61;2021-02-12;-5.820539028880427;0.0;0.0;-9.06933487555284;557.15;0;2021-02-12;556.92;-0.041290045197772685;2021.0;9.8;0.32
62;2021-03-19;-5.3567417055260815;0.25;0.058823529411764705;-10.47012459059856;545.78;0;2021-03-19;544.27;-0.2770516886136498;2021.0;9.8;0.32
63;2021-04-23;-5.530048451384545;0.5;0.1111111111111111;-10.174987300916673;549.23;0;2021-04-23;549.98;0.13646166180922847;2021.0;9.8;0.32
64;2021-06-11;-4.9225962021980605;0.5;0.1;-9.196092175684617;537.31;0;2021-06-11;538.02;0.1320525054027577;2021.0;9.8;0.32
65;2021-07-23;-5.530025961481924;1.0;0.18181818181818182;-10.152931560437063;541.6;0;2021-07-23;542.01;0.07567298558806002;2021.0;9.8;0.32
66;2021-09-10;-5.912915441521451;0.25;0.038461538461538464;-10.814859030199948;543.92;0;2021-09-10;544.37;0.08269855013764982;2021.0;9.8;0.32
67;2021-10-22;-5.860373883757891;0.75;0.1111111111111111;-11.27328322686144;530.3;0;2021-10-22;526.92;-0.6394149781457692;2021.0;9.8;0.32
68;2021-12-17;-6.725061219611952;1.0;0.13333333333333333;-10.478622411220416;522.27;0;2021-12-17;523.88;0.30779549224666525;2021.0;9.8;0.32
0;2013-10-15;-3.9663142380360257;0.0;0.0;;325.71;1;2013-10-15;325.78;0.021489201758839727;2013.0;3.5;
4;2014-03-04;-3.6033172251667085;0.0;0.0;;317.98;1;2014-03-04;319.06;0.3390685152288242;2014.0;6.2;0.36
7;2014-06-17;-6.204978674133912;0.0;0.0;-8.390548496021786;324.88;1;2014-06-17;325.2;0.0984494295613203;2014.0;6.2;0.36
11;2014-12-12;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;294.4;1;2014-12-12;283.51;-3.769199094039788;2014.0;6.2;0.36
12;2014-12-17;-2.1958892020342677;0.0;0.0;;258.53;1;2014-12-17;271.9;5.042261026509642;2014.0;6.2;0.36
16;2015-06-16;-6.702271100625785;-1.0;-0.08;-9.070159373225193;334.56;1;2015-06-16;331.35;-0.9641017146087449;2015.0;7.2;0.46
39;2018-04-28;-8.344887492231212;0.0;0.0;;444.34;1;2018-04-28;444.62;0.06299496248640679;2018.0;8.3;0.37
0;2013-10-16;-3.9663142380360257;0.0;0.0;;325.71;2;2013-10-16;326.33;0.1901724393764681;2013.0;3.5;
4;2014-03-05;-3.6033172251667085;0.0;0.0;;317.98;2;2014-03-05;318.17;0.05973434116155474;2014.0;6.2;0.36
7;2014-06-18;-6.204978674133912;0.0;0.0;-8.390548496021786;324.88;2;2014-06-18;326.26;0.4238726130114223;2014.0;6.2;0.36
12;2014-12-18;-2.1958892020342677;0.0;0.0;;258.53;2;2014-12-18;269.48;4.148243471913116;2014.0;6.2;0.36
16;2015-06-17;-6.702271100625785;-1.0;-0.08;-9.070159373225193;334.56;2;2015-06-17;329.96;-1.3844800687792258;2015.0;7.2;0.46
0;2013-10-17;-3.9663142380360257;0.0;0.0;;325.71;3;2013-10-17;326.63;0.2820616886747729;2013.0;3.5;
1;2013-11-11;-4.879730164752349;0.0;0.0;;326.77;3;2013-11-11;325.47;-0.3986268003962401;2013.0;3.5;
2;2013-12-16;-4.583010579059484;0.0;0.0;;325.86;3;2013-12-16;326.11;0.07669064903383926;2013.0;3.5;
3;2014-02-17;-7.115753204379045;0.0;0.0;-8.935623510196278;325.29;3;2014-02-17;325.25;-0.012297475958522597;2014.0;6.2;0.36
4;2014-03-06;-3.6033172251667085;0.0;0.0;;317.98;3;2014-03-06;316.54;-0.45388718154262264;2014.0;6.2;0.36
5;2014-03-17;-8.123946743760223;0.0;0.0;;310.15;3;2014-03-17;311.96;0.5818923043170443;2014.0;6.2;0.36
6;2014-04-28;-6.852045907510162;0.5;0.07142857142857142;;314.71;3;2014-04-28;313.86;-0.27045532498153335;2014.0;6.2;0.36
7;2014-06-19;-6.204978674133912;0.0;0.0;-8.390548496021786;324.88;3;2014-06-19;327.49;0.8001636879936491;2014.0;6.2;0.36
8;2014-07-28;-5.930010197789854;0.5;0.06666666666666667;;320.3;3;2014-07-28;317.85;-0.7678483232694155;2014.0;6.2;0.36
9;2014-09-15;-5.80073801013683;0.0;0.0;-7.212114985002717;317.9;3;2014-09-15;317.28;-0.19522031452714472;2014.0;6.2;0.36
10;2014-11-03;-7.8620151245781535;1.5;0.1875;;317.23;3;2014-11-03;317.07;-0.05044931527464769;2014.0;6.2;0.36
12;2014-12-19;-2.1958892020342677;0.0;0.0;;258.53;3;2014-12-19;281.28;8.433887312348354;2014.0;6.2;0.36
13;2015-02-02;-6.722367496937038;-2.0;-0.11764705882352941;;281.92;3;2015-02-02;282.4;0.17011628712717553;2015.0;7.2;0.46
14;2015-03-16;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;295.75;3;2015-03-16;293.6;-0.7296206118135196;2015.0;7.2;0.46
16;2015-06-18;-6.702271100625785;-1.0;-0.08;-9.070159373225193;334.56;3;2015-06-18;330.35;-1.2663537204428366;2015.0;7.2;0.46
17;2015-08-03;-4.965063311513991;-0.5;-0.043478260869565216;;337.98;3;2015-08-03;337.22;-0.22511857848428463;2015.0;7.2;0.46
18;2015-09-14;-5.917393391912702;0.0;0.0;-7.572947587883636;329.46;3;2015-09-14;331.17;0.5176888179533989;2015.0;7.2;0.46
19;2015-11-02;-5.713729522307707;0.0;0.0;;350.72;3;2015-11-02;352.35;0.46368154534350836;2015.0;7.2;0.46
20;2015-12-14;-6.165860047144953;0.0;0.0;-9.343946130718301;346.58;3;2015-12-14;346.45;-0.03751641387088611;2015.0;7.2;0.46
21;2016-02-01;-6.873474388452071;0.0;0.0;;347.99;3;2016-02-01;346.39;-0.46084358181106566;2016.0;7.3;0.42
22;2016-03-21;-5.701132764428126;0.0;0.0;-8.11760735565921;364.9;3;2016-03-21;365.07;0.04657725744170449;2016.0;7.3;0.42
