id;date;tonepr;rate_shock_abs;rate_shock_rel;toneev;OPEN;h;TRADEDATE;CLOSE;spread;year;trans;trust
0;2013-10-14;-3.9663142380360257;0.0;0.0;;328.92;0;2013-10-14;328.13;-0.24046887776671966;2013.0;3.5;
1;2013-11-08;-4.879730164752349;0.0;0.0;;330.16;0;2013-11-08;328.53;-0.49492274885487575;2013.0;3.5;
2;2013-12-13;-4.583010579059484;0.0;0.0;;326.21;0;2013-12-13;325.92;-0.08893932777702673;2013.0;3.5;
3;2014-02-14;-7.115753204379045;0.0;0.0;-8.935623510196278;322.68;0;2014-02-14;323.45;0.23834224212206934;2014.0;6.2;0.36
4;2014-03-03;-3.6033172251667085;0.0;0.0;;315.73;0;2014-03-03;313.93;-0.5717386854093398;2014.0;6.2;0.36
5;2014-03-14;-8.123946743760223;0.0;0.0;;297.31;0;2014-03-14;301.25;1.3165119308638396;2014.0;6.2;0.36
6;2014-04-25;-6.852045907510162;0.5;0.07142857142857142;;304.57;0;2014-04-25;301.87;-0.8904484665233525;2014.0;6.2;0.36
7;2014-06-16;-6.204978674133912;0.0;0.0;-8.390548496021786;322.63;0;2014-06-16;322.12;-0.15820088603861748;2014.0;6.2;0.36
8;2014-07-25;-5.930010197789854;0.5;0.06666666666666667;;314.5;0;2014-07-25;313.57;-0.2961455505571031;2014.0;6.2;0.36
9;2014-09-12;-5.80073801013683;0.0;0.0;-7.212114985002717;310.17;0;2014-09-12;309.71;-0.14841584966056587;2014.0;6.2;0.36
10;2014-10-31;-7.8620151245781535;1.5;0.1875;;308.33;0;2014-10-31;308.29;-0.012973954803907617;2014.0;6.2;0.36
11;2014-12-11;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;270.68;0;2014-12-11;265.4;-1.9699189465917755;2014.0;6.2;0.36
12;2014-12-16;-2.1958892020342677;0.0;0.0;;228.09;0;2014-12-16;248.24;8.465573223166967;2014.0;6.2;0.36
13;2015-01-30;-6.722367496937038;-2.0;-0.11764705882352941;;254.84;0;2015-01-30;261.61;2.621894790384438;2015.0;7.2;0.46
14;2015-03-13;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;271.2;0;2015-03-13;267.56;-1.3512715816032639;2015.0;7.2;0.46
15;2015-04-30;-6.357559135066115;-1.5;-0.10714285714285714;;312.76;0;2015-04-30;314.15;0.443445559264255;2015.0;7.2;0.46
16;2015-06-15;-6.702271100625785;-1.0;-0.08;-9.070159373225193;323.9;0;2015-06-15;320.75;-0.9772822681537896;2015.0;7.2;0.46
17;2015-07-31;-4.965063311513991;-0.5;-0.043478260869565216;;325.62;0;2015-07-31;323.18;-0.7521613759267076;2015.0;7.2;0.46
18;2015-09-11;-5.917393391912702;0.0;0.0;-7.572947587883636;301.97;0;2015-09-11;303.01;0.34381335728976836;2015.0;7.2;0.46
19;2015-10-30;-5.713729522307707;0.0;0.0;;334.21;0;2015-10-30;335.05;0.25102365032720897;2015.0;7.2;0.46
20;2015-12-11;-6.165860047144953;0.0;0.0;-9.343946130718301;345.03;0;2015-12-11;342.04;-0.8703680484845044;2015.0;7.2;0.46
21;2016-01-29;-6.873474388452071;0.0;0.0;;338.44;0;2016-01-29;336.13;-0.6848834159537631;2016.0;7.3;0.42
22;2016-03-18;-5.701132764428126;0.0;0.0;-8.11760735565921;352.45;0;2016-03-18;352.45;0.0;2016.0;7.3;0.42
23;2016-04-29;-4.285522624905351;0.0;0.0;;358.39;0;2016-04-29;358.01;-0.10608599543235897;2016.0;7.3;0.42
24;2016-06-10;-5.141967837852538;-0.5;-0.045454545454545456;-9.193270211467983;369.35;0;2016-06-10;366.92;-0.6600863333291684;2016.0;7.3;0.42
25;2016-07-29;-5.153685756911098;0.0;0.0;;375.32;0;2016-07-29;376.49;0.31124910403983463;2016.0;7.3;0.42
26;2016-09-16;-5.3945856676447;-0.5;-0.047619047619047616;-10.85829096445404;372.9;0;2016-09-16;371.7;-0.3223209881568323;2016.0;7.3;0.42
27;2016-10-28;-4.247185051924369;0.0;0.0;;367.74;0;2016-10-28;367.65;-0.024476808346474144;2016.0;7.3;0.42
28;2016-12-16;-5.224522362458918;0.0;0.0;-10.216359289229997;373.59;0;2016-12-16;373.9;0.08294425819013185;2016.0;7.3;0.42
29;2017-02-03;-5.972102867541159;0.0;0.0;;386.25;0;2017-02-03;386.46;0.054354157489910904;2017.0;7.3;0.42
30;2017-03-24;-5.976451086367311;-0.25;-0.025;-10.138329717317747;393.67;0;2017-03-24;393.92;0.06348481021767327;2017.0;7.3;0.42
31;2017-04-28;-5.21082435941742;-0.5;-0.05128205128205128;;403.84;0;2017-04-28;405.04;0.29670677488606856;2017.0;7.3;0.42
32;2017-06-16;-7.684616045968009;-0.25;-0.02702702702702703;-10.174987300916673;405.1;0;2017-06-16;402.65;-0.606625196709043;2017.0;7.3;0.42
33;2017-07-28;-6.918267496173505;0.0;0.0;;408.83;0;2017-07-28;408.44;-0.09543970281624681;2017.0;7.3;0.42
34;2017-09-15;-6.07203453661727;-0.5;-0.05555555555555555;-9.913927689711194;421.06;0;2017-09-15;420.48;-0.13784254862185819;2017.0;7.3;0.42
