id;date;tonepr;rate_shock_abs;rate_shock_rel;toneev;OPEN;h;TRADEDATE;CLOSE;spread;year;trans;trust
0;2013-10-14;-3.9663142380360257;0.0;0.0;;1477.0;0;2013-10-14;1473.97;-0.20535627707660709;2013.0;3.5;
1;2013-11-08;-4.879730164752349;0.0;0.0;;1468.22;0;2013-11-08;1435.12;-2.2802313315391842;2013.0;3.5;
2;2013-12-13;-4.583010579059484;0.0;0.0;;1393.57;0;2013-12-13;1391.85;-0.1235002418749076;2013.0;3.5;
3;2014-02-14;-7.115753204379045;0.0;0.0;-8.935623510196278;1321.61;0;2014-02-14;1343.2;1.620413643928753;2014.0;6.2;0.36
4;2014-03-03;-3.6033172251667085;0.0;0.0;;1239.77;0;2014-03-03;1115.06;-10.601766341823815;2014.0;6.2;0.36
5;2014-03-14;-8.123946743760223;0.0;0.0;;1064.19;0;2014-03-14;1062.47;-0.16175602823507162;2014.0;6.2;0.36
6;2014-04-25;-6.852045907510162;0.5;0.07142857142857142;;1140.62;0;2014-04-25;1119.37;-1.8805947172940485;2014.0;6.2;0.36
7;2014-06-16;-6.204978674133912;0.0;0.0;-8.390548496021786;1356.75;0;2014-06-16;1357.8;0.07736089240326649;2014.0;6.2;0.36
8;2014-07-25;-5.930010197789854;0.5;0.06666666666666667;;1264.35;0;2014-07-25;1246.25;-1.4419113835552722;2014.0;6.2;0.36
9;2014-09-12;-5.80073801013683;0.0;0.0;-7.212114985002717;1217.71;0;2014-09-12;1213.27;-0.3652851884449859;2014.0;6.2;0.36
10;2014-10-31;-7.8620151245781535;1.5;0.1875;;1103.93;0;2014-10-31;1091.44;-1.137861477508828;2014.0;6.2;0.36
11;2014-12-11;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;855.53;0;2014-12-11;824.01;-3.7538494171402093;2014.0;6.2;0.36
12;2014-12-16;-2.1958892020342677;0.0;0.0;;710.29;0;2014-12-16;629.15;-12.130363530832788;2014.0;6.2;0.36
13;2015-01-30;-6.722367496937038;-2.0;-0.11764705882352941;;751.79;0;2015-01-30;737.35;-1.9394351934713505;2015.0;7.2;0.46
14;2015-03-13;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;856.8;0;2015-03-13;833.57;-2.7486837265723096;2015.0;7.2;0.46
15;2015-04-30;-6.357559135066115;-1.5;-0.10714285714285714;;1031.98;0;2015-04-30;1029.31;-0.2590612182912899;2015.0;7.2;0.46
16;2015-06-15;-6.702271100625785;-1.0;-0.08;-9.070159373225193;947.1;0;2015-06-15;957.38;1.0795702597982348;2015.0;7.2;0.46
17;2015-07-31;-4.965063311513991;-0.5;-0.043478260869565216;;863.84;0;2015-07-31;858.82;-0.5828212427250179;2015.0;7.2;0.46
18;2015-09-11;-5.917393391912702;0.0;0.0;-7.572947587883636;800.49;0;2015-09-11;799.1;-0.1737945785944106;2015.0;7.2;0.46
19;2015-10-30;-5.713729522307707;0.0;0.0;;837.79;0;2015-10-30;845.54;0.9208004085250465;2015.0;7.2;0.46
20;2015-12-11;-6.165860047144953;0.0;0.0;-9.343946130718301;789.83;0;2015-12-11;777.17;-1.6158615775638374;2015.0;7.2;0.46
21;2016-01-29;-6.873474388452071;0.0;0.0;;731.71;0;2016-01-29;745.3;1.8402561287718555;2016.0;7.3;0.42
22;2016-03-18;-5.701132764428126;0.0;0.0;-8.11760735565921;875.9;0;2016-03-18;885.13;1.048259770658433;2016.0;7.3;0.42
23;2016-04-29;-4.285522624905351;0.0;0.0;;959.4;0;2016-04-29;951.11;-0.8678365493376639;2016.0;7.3;0.42
24;2016-06-10;-5.141967837852538;-0.5;-0.045454545454545456;-9.193270211467983;943.51;0;2016-06-10;924.65;-2.0191676055680396;2016.0;7.3;0.42
25;2016-07-29;-5.153685756911098;0.0;0.0;;923.64;0;2016-07-29;927.57;0.4245877997631098;2016.0;7.3;0.42
26;2016-09-16;-5.3945856676447;-0.5;-0.047619047619047616;-10.85829096445404;971.86;0;2016-09-16;961.41;-1.0810804261310203;2016.0;7.3;0.42
27;2016-10-28;-4.247185051924369;0.0;0.0;;994.48;0;2016-10-28;992.23;-0.2265052234056597;2016.0;7.3;0.42
28;2016-12-16;-5.224522362458918;0.0;0.0;-10.216359289229997;1142.63;0;2016-12-16;1135.56;-0.6206701545119486;2016.0;7.3;0.42
29;2017-02-03;-5.972102867541159;0.0;0.0;;1176.85;0;2017-02-03;1190.4;1.144800759086273;2017.0;7.3;0.42
30;2017-03-24;-5.976451086367311;-0.25;-0.025;-10.138329717317747;1123.17;0;2017-03-24;1124.66;0.1325723224823605;2017.0;7.3;0.42
31;2017-04-28;-5.21082435941742;-0.5;-0.05128205128205128;;1117.93;0;2017-04-28;1114.43;-0.3135697528930059;2017.0;7.3;0.42
32;2017-06-16;-7.684616045968009;-0.25;-0.02702702702702703;-10.174987300916673;990.04;0;2017-06-16;994.38;0.4374081010689146;2017.0;7.3;0.42
33;2017-07-28;-6.918267496173505;0.0;0.0;;1027.6;0;2017-07-28;1014.44;-1.2889250153538256;2017.0;7.3;0.42
34;2017-09-15;-6.07203453661727;-0.5;-0.05555555555555555;-9.913927689711194;1123.93;0;2017-09-15;1123.43;-0.04449665458574614;2017.0;7.3;0.42
35;2017-10-27;-6.287036696946751;-0.25;-0.029411764705882353;;1116.4;0;2017-10-27;1118.62;0.19865600577064768;2017.0;7.3;0.42
36;2017-12-15;-5.998248009886984;-0.5;-0.06060606060606061;-11.196960498692736;1153.39;0;2017-12-15;1148.27;-0.44489702607286574;2017.0;7.3;0.42
37;2018-02-09;-6.401688974617332;-0.25;-0.03225806451612903;;1191.56;0;2018-02-09;1185.79;-0.4854153851792553;2018.0;8.3;0.37
38;2018-03-23;-5.552171264241022;-0.25;-0.03333333333333333;-9.722331379666498;1250.51;0;2018-03-23;1261.44;0.8702457437321343;2018.0;8.3;0.37
39;2018-04-27;-8.344887492231212;0.0;0.0;;1149.15;0;2018-04-27;1167.12;1.551663713270024;2018.0;8.3;0.37
40;2018-06-15;-6.937044868810566;0.0;0.0;-10.920530030516979;1134.17;0;2018-06-15;1117.04;-1.5218776234683595;2018.0;8.3;0.37
41;2018-07-27;-6.639924651131026;0.0;0.0;;1147.86;0;2018-07-27;1151.74;0.33745031152232485;2018.0;8.3;0.37
42;2018-09-14;-5.499105185917299;0.25;0.034482758620689655;-9.19299204523229;1088.94;0;2018-09-14;1094.73;0.530301150707313;2018.0;8.3;0.37
43;2018-10-26;-6.27864300831847;0.0;0.0;;1118.4;0;2018-10-26;1098.31;-1.812645774627164;2018.0;8.3;0.37
44;2018-12-14;-5.679919386241788;0.25;0.03333333333333333;-7.63212588713131;1130.53;0;2018-12-14;1116.5;-1.248775701627558;2018.0;8.3;0.37
45;2019-02-08;-5.475785033299257;0.0;0.0;;1199.0;0;2019-02-08;1199.65;0.05419715389161084;2019.0;8.3;0.31
46;2019-03-22;-5.734642773662598;0.0;0.0;-10.016770691126691;1237.0;0;2019-03-22;1213.4;-1.92627568842898;2019.0;8.3;0.31
47;2019-04-26;-6.678236802449576;0.0;0.0;;1247.64;0;2019-04-26;1247.01;-0.05050808838058529;2019.0;8.3;0.31
48;2019-06-14;-6.502453963007933;-0.25;-0.03225806451612903;-9.733010654624437;1345.14;0;2019-06-14;1341.05;-0.3045207644020387;2019.0;8.3;0.31
49;2019-07-26;-5.605500660743729;-0.25;-0.03333333333333333;;1343.71;0;2019-07-26;1348.3;0.3410094648975459;2019.0;8.3;0.31
50;2019-09-06;-6.138628403532102;-0.25;-0.034482758620689655;-10.698152053449348;1334.57;0;2019-09-06;1340.52;0.44484557991868456;2019.0;8.3;0.31
51;2019-10-25;-5.6597367935254175;-0.5;-0.07142857142857142;;1414.15;0;2019-10-25;1421.2;0.49729412798802386;2019.0;8.3;0.31
52;2019-12-13;-5.856208063622337;-0.25;-0.038461538461538464;-9.722331379666498;1499.36;0;2019-12-13;1501.42;0.13729765751593348;2019.0;8.3;0.31
53;2020-02-07;-5.802286649755645;-0.25;-0.04;-9.91532356906116;1542.11;0;2020-02-07;1518.23;-1.5606425876526941;2020.0;9.3;0.33
54;2020-03-20;-7.266085381653719;0.0;0.0;-10.205676920261253;926.19;0;2020-03-20;924.22;-0.212925864461333;2020.0;9.3;0.33
55;2020-04-24;-5.7826801597065;-0.5;-0.08333333333333333;-9.803209180032233;1090.46;0;2020-04-24;1081.32;-0.8417108512169591;2020.0;9.3;0.33
56;2020-06-19;-6.434003367385449;-1.0;-0.18181818181818182;-9.963173466248818;1234.88;0;2020-06-19;1249.67;1.1905717092957957;2020.0;9.3;0.33
57;2020-07-24;-5.680871983653696;-0.25;-0.05555555555555555;-9.705252163864229;1249.86;0;2020-07-24;1255.98;0.4884599310605253;2020.0;9.3;0.33
58;2020-09-18;-5.744939403606889;0.0;0.0;-10.96777100241738;1246.67;0;2020-09-18;1228.64;-1.4568129951451958;2020.0;9.3;0.33
59;2020-10-23;-5.745142552313903;0.0;0.0;-9.921480153055436;1154.25;0;2020-10-23;1164.06;0.8463111967567549;2020.0;9.3;0.33
60;2020-12-18;-5.594341555113338;0.0;0.0;-11.264777825907201;1418.81;0;2020-12-18;1402.5;-1.1562133687531784;2020.0;9.3;0.33
61;2021-02-12;-5.820539028880427;0.0;0.0;-9.06933487555284;1456.27;0;2021-02-12;1461.99;0.392014921577033;2021.0;9.8;0.32
62;2021-03-19;-5.3567417055260815;0.25;0.058823529411764705;-10.47012459059856;1471.7;0;2021-03-19;1474.05;0.15955193064778328;2021.0;9.8;0.32
63;2021-04-23;-5.530048451384545;0.5;0.1111111111111111;-10.174987300916673;1509.02;0;2021-04-23;1511.85;0.18736329785076222;2021.0;9.8;0.32
64;2021-06-11;-4.9225962021980605;0.5;0.1;-9.196092175684617;1686.05;0;2021-06-11;1678.57;-0.4446274659780869;2021.0;9.8;0.32
65;2021-07-23;-5.530025961481924;1.0;0.18181818181818182;-10.152931560437063;1607.53;0;2021-07-23;1595.86;-0.7286063593126002;2021.0;9.8;0.32
66;2021-09-10;-5.912915441521451;0.25;0.038461538461538464;-10.814859030199948;1729.11;0;2021-09-10;1725.25;-0.2234857748812047;2021.0;9.8;0.32
67;2021-10-22;-5.860373883757891;0.75;0.1111111111111111;-11.27328322686144;1869.19;0;2021-10-22;1877.99;0.4696874010741148;2021.0;9.8;0.32
68;2021-12-17;-6.725061219611952;1.0;0.13333333333333333;-10.478622411220416;1600.46;0;2021-12-17;1583.05;-1.0937721928502064;2021.0;9.8;0.32
0;2013-10-15;-3.9663142380360257;0.0;0.0;;1477.0;1;2013-10-15;1495.31;1.232053965726898;2013.0;3.5;
4;2014-03-04;-3.6033172251667085;0.0;0.0;;1239.77;1;2014-03-04;1184.22;-4.584154852978362;2014.0;6.2;0.36
7;2014-06-17;-6.204978674133912;0.0;0.0;-8.390548496021786;1356.75;1;2014-06-17;1343.5;-0.9813984887967919;2014.0;6.2;0.36
11;2014-12-12;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;855.53;1;2014-12-12;799.18;-6.813495793337676;2014.0;6.2;0.36
12;2014-12-17;-2.1958892020342677;0.0;0.0;;710.29;1;2014-12-17;718.26;1.1158283145028314;2014.0;6.2;0.36
16;2015-06-16;-6.702271100625785;-1.0;-0.08;-9.070159373225193;947.1;1;2015-06-16;978.29;3.2401465365735405;2015.0;7.2;0.46
39;2018-04-28;-8.344887492231212;0.0;0.0;;1149.15;1;2018-04-28;1164.09;1.291712725906713;2018.0;8.3;0.37
0;2013-10-16;-3.9663142380360257;0.0;0.0;;1477.0;2;2013-10-16;1500.25;1.5618757338241807;2013.0;3.5;
4;2014-03-05;-3.6033172251667085;0.0;0.0;;1239.77;2;2014-03-05;1182.05;-4.7675659268048065;2014.0;6.2;0.36
7;2014-06-18;-6.204978674133912;0.0;0.0;-8.390548496021786;1356.75;2;2014-06-18;1362.99;0.4588681968950681;2014.0;6.2;0.36
12;2014-12-18;-2.1958892020342677;0.0;0.0;;710.29;2;2014-12-18;764.93;7.411098902557711;2014.0;6.2;0.36
16;2015-06-17;-6.702271100625785;-1.0;-0.08;-9.070159373225193;947.1;2;2015-06-17;966.55;2.0328346135645603;2015.0;7.2;0.46
0;2013-10-17;-3.9663142380360257;0.0;0.0;;1477.0;3;2013-10-17;1491.85;1.0003956985194407;2013.0;3.5;
