id;date;tonepr;rate_shock_abs;rate_shock_rel;toneev;OPEN;h;TRADEDATE;CLOSE;spread;year;trans;trust
49;2019-07-26;-5.605500660743729;-0.25;-0.03333333333333333;;193.03;0;2019-07-26;192.84;-0.0984787702362766;2019.0;8.3;0.31
50;2019-09-06;-6.138628403532102;-0.25;-0.034482758620689655;-10.698152053449348;196.72;0;2019-09-06;196.75;0.015248938957501679;2019.0;8.3;0.31
51;2019-10-25;-5.6597367935254175;-0.5;-0.07142857142857142;;203.69;0;2019-10-25;204.2;0.2500675504515826;2019.0;8.3;0.31
52;2019-12-13;-5.856208063622337;-0.25;-0.038461538461538464;-9.722331379666498;206.57;0;2019-12-13;206.66;0.043559277604821034;2019.0;8.3;0.31
53;2020-02-07;-5.802286649755645;-0.25;-0.04;-9.91532356906116;210.97;0;2020-02-07;211.16;0.09001966826840402;2020.0;9.3;0.33
54;2020-03-20;-7.266085381653719;0.0;0.0;-10.205676920261253;198.65;0;2020-03-20;198.83;0.09057060093811131;2020.0;9.3;0.33
55;2020-04-24;-5.7826801597065;-0.5;-0.08333333333333333;-9.803209180032233;214.81;0;2020-04-24;214.91;0.04654193512294569;2020.0;9.3;0.33
56;2020-06-19;-6.434003367385449;-1.0;-0.18181818181818182;-9.963173466248818;223.04;0;2020-06-19;222.49;-0.2468970796092762;2020.0;9.3;0.33
57;2020-07-24;-5.680871983653696;-0.25;-0.05555555555555555;-9.705252163864229;222.42;0;2020-07-24;222.49;0.03146703853706967;2020.0;9.3;0.33
58;2020-09-18;-5.744939403606889;0.0;0.0;-10.96777100241738;221.15;0;2020-09-18;220.9;-0.11310938882642674;2020.0;9.3;0.33
59;2020-10-23;-5.745142552313903;0.0;0.0;-9.921480153055436;223.54;0;2020-10-23;223.52;-0.008947344881349295;2020.0;9.3;0.33
60;2020-12-18;-5.594341555113338;0.0;0.0;-11.264777825907201;225.5;0;2020-12-18;224.98;-0.23086495780537675;2020.0;9.3;0.33
61;2021-02-12;-5.820539028880427;0.0;0.0;-9.06933487555284;222.51;0;2021-02-12;222.24;-0.12141654105422006;2021.0;9.8;0.32
62;2021-03-19;-5.3567417055260815;0.25;0.058823529411764705;-10.47012459059856;218.89;0;2021-03-19;218.3;-0.2699056969164282;2021.0;9.8;0.32
63;2021-04-23;-5.530048451384545;0.5;0.1111111111111111;-10.174987300916673;220.38;0;2021-04-23;220.53;0.06804109944749115;2021.0;9.8;0.32
64;2021-06-11;-4.9225962021980605;0.5;0.1;-9.196092175684617;218.31;0;2021-06-11;218.55;0.1098750282218397;2021.0;9.8;0.32
65;2021-07-23;-5.530025961481924;1.0;0.18181818181818182;-10.152931560437063;220.1;0;2021-07-23;220.32;0.09990464479292527;2021.0;9.8;0.32
66;2021-09-10;-5.912915441521451;0.25;0.038461538461538464;-10.814859030199948;221.37;0;2021-09-10;221.59;0.0993317762728374;2021.0;9.8;0.32
67;2021-10-22;-5.860373883757891;0.75;0.1111111111111111;-11.27328322686144;216.69;0;2021-10-22;215.16;-0.7085823325823526;2021.0;9.8;0.32
68;2021-12-17;-6.725061219611952;1.0;0.13333333333333333;-10.478622411220416;212.26;0;2021-12-17;213.22;0.45125581886527044;2021.0;9.8;0.32
0;2013-10-15;-3.9663142380360257;0.0;0.0;;126.08;1;2013-10-15;126.12;0.03172085672913383;2013.0;3.5;
4;2014-03-04;-3.6033172251667085;0.0;0.0;;125.04;1;2014-03-04;125.12;0.06395906837797227;2014.0;6.2;0.36
7;2014-06-17;-6.204978674133912;0.0;0.0;-8.390548496021786;126.91;1;2014-06-17;126.94;0.023636005625071732;2014.0;6.2;0.36
11;2014-12-12;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;116.54;1;2014-12-12;113.63;-2.528700578501031;2014.0;6.2;0.36
12;2014-12-17;-2.1958892020342677;0.0;0.0;;105.09;1;2014-12-17;111.08;5.543353656109318;2014.0;6.2;0.36
16;2015-06-16;-6.702271100625785;-1.0;-0.08;-9.070159373225193;131.45;1;2015-06-16;130.37;-0.8249989501202926;2015.0;7.2;0.46
39;2018-04-28;-8.344887492231212;0.0;0.0;;176.08;1;2018-04-28;176.33;0.1418802201626157;2018.0;8.3;0.37
0;2013-10-16;-3.9663142380360257;0.0;0.0;;126.08;2;2013-10-16;126.22;0.11097900465246724;2013.0;3.5;
4;2014-03-05;-3.6033172251667085;0.0;0.0;;125.04;2;2014-03-05;124.75;-0.23219514815933096;2014.0;6.2;0.36
7;2014-06-18;-6.204978674133912;0.0;0.0;-8.390548496021786;126.91;2;2014-06-18;127.25;0.267548160855835;2014.0;6.2;0.36
12;2014-12-18;-2.1958892020342677;0.0;0.0;;105.09;2;2014-12-18;110.06;4.620854575410771;2014.0;6.2;0.36
16;2015-06-17;-6.702271100625785;-1.0;-0.08;-9.070159373225193;131.45;2;2015-06-17;130.34;-0.8480130271656172;2015.0;7.2;0.46
0;2013-10-17;-3.9663142380360257;0.0;0.0;;126.08;3;2013-10-17;126.43;0.27721692142375076;2013.0;3.5;
1;2013-11-11;-4.879730164752349;0.0;0.0;;126.67;3;2013-11-11;126.36;-0.24503035616563196;2013.0;3.5;
2;2013-12-16;-4.583010579059484;0.0;0.0;;126.44;3;2013-12-16;126.47;0.02372385444679992;2013.0;3.5;
3;2014-02-17;-7.115753204379045;0.0;0.0;-8.935623510196278;126.8;3;2014-02-17;126.81;0.007886124368283731;2014.0;6.2;0.36
4;2014-03-06;-3.6033172251667085;0.0;0.0;;125.04;3;2014-03-06;124.41;-0.5051123186821549;2014.0;6.2;0.36
5;2014-03-17;-8.123946743760223;0.0;0.0;;121.41;3;2014-03-17;122.43;0.8366190529939921;2014.0;6.2;0.36
6;2014-04-28;-6.852045907510162;0.5;0.07142857142857142;;123.06;3;2014-04-28;123.02;-0.032509753212206505;2014.0;6.2;0.36
7;2014-06-19;-6.204978674133912;0.0;0.0;-8.390548496021786;126.91;3;2014-06-19;127.39;0.37750732996224556;2014.0;6.2;0.36
8;2014-07-28;-5.930010197789854;0.5;0.06666666666666667;;125.68;3;2014-07-28;124.87;-0.6465797820311536;2014.0;6.2;0.36
9;2014-09-15;-5.80073801013683;0.0;0.0;-7.212114985002717;125.19;3;2014-09-15;125.09;-0.0799105044920978;2014.0;6.2;0.36
10;2014-11-03;-7.8620151245781535;1.5;0.1875;;124.8;3;2014-11-03;124.88;0.06408202718493072;2014.0;6.2;0.36
12;2014-12-19;-2.1958892020342677;0.0;0.0;;105.09;3;2014-12-19;112.5;6.813609576696944;2014.0;6.2;0.36
13;2015-02-02;-6.722367496937038;-2.0;-0.11764705882352941;;112.16;3;2015-02-02;114.43;2.003685904334329;2015.0;7.2;0.46
14;2015-03-16;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;117.76;3;2015-03-16;116.96;-0.6816658979098555;2015.0;7.2;0.46
16;2015-06-18;-6.702271100625785;-1.0;-0.08;-9.070159373225193;131.45;3;2015-06-18;130.31;-0.8710324019075344;2015.0;7.2;0.46
17;2015-08-03;-4.965063311513991;-0.5;-0.043478260869565216;;132.82;3;2015-08-03;132.58;-0.18085912993219821;2015.0;7.2;0.46
18;2015-09-14;-5.917393391912702;0.0;0.0;-7.572947587883636;128.64;3;2015-09-14;129.37;0.5658710499154118;2015.0;7.2;0.46
19;2015-11-02;-5.713729522307707;0.0;0.0;;136.59;3;2015-11-02;137.42;0.6058191588129702;2015.0;7.2;0.46
20;2015-12-14;-6.165860047144953;0.0;0.0;-9.343946130718301;138.19;3;2015-12-14;137.81;-0.27536249283395264;2015.0;7.2;0.46
21;2016-02-01;-6.873474388452071;0.0;0.0;;137.99;3;2016-02-01;137.21;-0.5668619830379917;2016.0;7.3;0.42
22;2016-03-21;-5.701132764428126;0.0;0.0;-8.11760735565921;142.41;3;2016-03-21;142.43;0.014042971515859648;2016.0;7.3;0.42
25;2016-08-01;-5.153685756911098;0.0;0.0;;147.3;3;2016-08-01;147.44;0.09499898929830053;2016.0;7.3;0.42
26;2016-09-19;-5.3945856676447;-0.5;-0.047619047619047616;-10.85829096445404;148.03;3;2016-09-19;147.37;-0.44685247002291817;2016.0;7.3;0.42
27;2016-10-31;-4.247185051924369;0.0;0.0;;147.44;3;2016-10-31;147.47;0.020345190128168156;2016.0;7.3;0.42
28;2016-12-19;-5.224522362458918;0.0;0.0;-10.216359289229997;150.02;3;2016-12-19;150.11;0.05997401305943839;2016.0;7.3;0.42
29;2017-02-06;-5.972102867541159;0.0;0.0;;153.41;3;2017-02-06;153.25;-0.10435010403613276;2017.0;7.3;0.42
30;2017-03-27;-5.976451086367311;-0.25;-0.025;-10.138329717317747;155.51;3;2017-03-27;155.69;0.11568124683369874;2017.0;7.3;0.42
32;2017-06-19;-7.684616045968009;-0.25;-0.02702702702702703;-10.174987300916673;159.84;3;2017-06-19;159.49;-0.21920905655807843;2017.0;7.3;0.42
33;2017-07-31;-6.918267496173505;0.0;0.0;;161.11;3;2017-07-31;161.18;0.043439139346990174;2017.0;7.3;0.42
34;2017-09-18;-6.07203453661727;-0.5;-0.05555555555555555;-9.913927689711194;165.11;3;2017-09-18;165.03;-0.04846428882654408;2017.0;7.3;0.42
35;2017-10-30;-6.287036696946751;-0.25;-0.029411764705882353;;166.64;3;2017-10-30;166.86;0.13193405212117426;2017.0;7.3;0.42
36;2017-12-18;-5.998248009886984;-0.5;-0.06060606060606061;-11.196960498692736;169.04;3;2017-12-18;169.28;0.14187753621337507;2017.0;7.3;0.42
37;2018-02-12;-6.401688974617332;-0.25;-0.03225806451612903;;174.32;3;2018-02-12;174.46;0.08027983687082241;2018.0;8.3;0.37
38;2018-03-26;-5.552171264241022;-0.25;-0.03333333333333333;-9.722331379666498;177.3;3;2018-03-26;177.21;-0.05077430929087967;2018.0;8.3;0.37
39;2018-04-30;-8.344887492231212;0.0;0.0;;176.08;3;2018-04-30;176.38;0.17023212418285638;2018.0;8.3;0.37
40;2018-06-18;-6.937044868810566;0.0;0.0;-10.920530030516979;175.96;3;2018-06-18;173.86;-1.200631882960046;2018.0;8.3;0.37
41;2018-07-30;-6.639924651131026;0.0;0.0;;175.56;3;2018-07-30;175.93;0.2105323830921435;2018.0;8.3;0.37
42;2018-09-17;-5.499105185917299;0.25;0.034482758620689655;-9.19299204523229;169.88;3;2018-09-17;170.1;0.12941939567454597;2018.0;8.3;0.37
43;2018-10-29;-6.27864300831847;0.0;0.0;;172.63;3;2018-10-29;172.85;0.12735905391760838;2018.0;8.3;0.37
44;2018-12-17;-5.679919386241788;0.25;0.03333333333333333;-7.63212588713131;173.8;3;2018-12-17;173.63;-0.09786144752448322;2018.0;8.3;0.37
45;2019-02-11;-5.475785033299257;0.0;0.0;;179.06;3;2019-02-11;179.07;0.0055845642657814665;2019.0;8.3;0.31
46;2019-03-25;-5.734642773662598;0.0;0.0;-10.016770691126691;181.21;3;2019-03-25;181.45;0.13235539350127112;2019.0;8.3;0.31
47;2019-04-29;-6.678236802449576;0.0;0.0;;182.17;3;2019-04-29;183.07;0.4928276320185887;2019.0;8.3;0.31
48;2019-06-17;-6.502453963007933;-0.25;-0.03225806451612903;-9.733010654624437;188.31;3;2019-06-17;188.88;0.3022351779707222;2019.0;8.3;0.31
49;2019-07-29;-5.605500660743729;-0.25;-0.03333333333333333;;193.03;3;2019-07-29;192.89;-0.07255390036355891;2019.0;8.3;0.31
50;2019-09-09;-6.138628403532102;-0.25;-0.034482758620689655;-10.698152053449348;196.72;3;2019-09-09;196.67;-0.025420066737513736;2019.0;8.3;0.31
51;2019-10-28;-5.6597367935254175;-0.5;-0.07142857142857142;;203.69;3;2019-10-28;204.18;0.2402727514820846;2019.0;8.3;0.31
52;2019-12-16;-5.856208063622337;-0.25;-0.038461538461538464;-9.722331379666498;206.57;3;2019-12-16;206.85;0.13545548972597743;2019.0;8.3;0.31
53;2020-02-10;-5.802286649755645;-0.25;-0.04;-9.91532356906116;210.97;3;2020-02-10;211.34;0.1752267740153357;2020.0;9.3;0.33
54;2020-03-23;-7.266085381653719;0.0;0.0;-10.205676920261253;198.65;3;2020-03-23;203.06;2.1957019612468542;2020.0;9.3;0.33
55;2020-04-27;-5.7826801597065;-0.5;-0.08333333333333333;-9.803209180032233;214.81;3;2020-04-27;215.02;0.09771305711963052;2020.0;9.3;0.33
56;2020-06-22;-6.434003367385449;-1.0;-0.18181818181818182;-9.963173466248818;223.04;3;2020-06-22;222.25;-0.3548253178145444;2020.0;9.3;0.33
57;2020-07-27;-5.680871983653696;-0.25;-0.05555555555555555;-9.705252163864229;222.42;3;2020-07-27;222.23;-0.0854604797318359;2020.0;9.3;0.33
58;2020-09-21;-5.744939403606889;0.0;0.0;-10.96777100241738;221.15;3;2020-09-21;220.58;-0.2580763436335509;2020.0;9.3;0.33
59;2020-10-26;-5.745142552313903;0.0;0.0;-9.921480153055436;223.54;3;2020-10-26;223.35;-0.08503211593371418;2020.0;9.3;0.33
60;2020-12-21;-5.594341555113338;0.0;0.0;-11.264777825907201;225.5;3;2020-12-21;224.83;-0.2975597869822266;2020.0;9.3;0.33
61;2021-02-15;-5.820539028880427;0.0;0.0;-9.06933487555284;222.51;3;2021-02-15;221.52;-0.4459165553869937;2021.0;9.8;0.32
62;2021-03-22;-5.3567417055260815;0.25;0.058823529411764705;-10.47012459059856;218.89;3;2021-03-22;217.1;-0.8211243640817045;2021.0;9.8;0.32
63;2021-04-26;-5.530048451384545;0.5;0.1111111111111111;-10.174987300916673;220.38;3;2021-04-26;220.13;-0.11350481343912477;2021.0;9.8;0.32
64;2021-06-14;-4.9225962021980605;0.5;0.1;-9.196092175684617;218.31;3;2021-06-14;218.21;-0.04581691640677121;2021.0;9.8;0.32
65;2021-07-26;-5.530025961481924;1.0;0.18181818181818182;-10.152931560437063;220.1;3;2021-07-26;220.67;0.2586384362573746;2021.0;9.8;0.32
66;2021-09-13;-5.912915441521451;0.25;0.038461538461538464;-10.814859030199948;221.37;3;2021-09-13;221.54;0.07676503504017163;2021.0;9.8;0.32
67;2021-10-25;-5.860373883757891;0.75;0.1111111111111111;-11.27328322686144;216.69;3;2021-10-25;214.38;-1.0717619467492057;2021.0;9.8;0.32
68;2021-12-20;-6.725061219611952;1.0;0.13333333333333333;-10.478622411220416;212.26;3;2021-12-20;213.33;0.5028324229860104;2021.0;9.8;0.32
0;2013-10-18;-3.9663142380360257;0.0;0.0;;126.08;4;2013-10-18;126.48;0.3167566791647758;2013.0;3.5;
1;2013-11-12;-4.879730164752349;0.0;0.0;;126.67;4;2013-11-12;126.36;-0.24503035616563196;2013.0;3.5;
2;2013-12-17;-4.583010579059484;0.0;0.0;;126.44;4;2013-12-17;126.54;0.07905763713216274;2013.0;3.5;
3;2014-02-18;-7.115753204379045;0.0;0.0;-8.935623510196278;126.8;4;2014-02-18;126.39;-0.3238677344090668;2014.0;6.2;0.36
4;2014-03-07;-3.6033172251667085;0.0;0.0;;125.04;4;2014-03-07;124.16;-0.7062629678312504;2014.0;6.2;0.36
5;2014-03-18;-8.123946743760223;0.0;0.0;;121.41;4;2014-03-18;122.73;1.0813573053533254;2014.0;6.2;0.36
6;2014-04-29;-6.852045907510162;0.5;0.07142857142857142;;123.06;4;2014-04-29;123.29;0.18672625681173116;2014.0;6.2;0.36
7;2014-06-20;-6.204978674133912;0.0;0.0;-8.390548496021786;126.91;4;2014-06-20;127.55;0.5030270765747247;2014.0;6.2;0.36
8;2014-07-29;-5.930010197789854;0.5;0.06666666666666667;;125.68;4;2014-07-29;124.93;-0.598541350362769;2014.0;6.2;0.36
9;2014-09-16;-5.80073801013683;0.0;0.0;-7.212114985002717;125.19;4;2014-09-16;125.51;0.25528534007834836;2014.0;6.2;0.36
11;2014-12-15;-6.766651719138959;1.0;0.10526315789473684;-9.310849410836532;116.54;4;2014-12-15;105.09;-10.341743583742247;2014.0;6.2;0.36
13;2015-02-03;-6.722367496937038;-2.0;-0.11764705882352941;;112.16;4;2015-02-03;114.1;1.7148833581750011;2015.0;7.2;0.46
14;2015-03-17;-5.121355845086528;-1.0;-0.06666666666666667;-8.869886752654205;117.76;4;2015-03-17;117.63;-0.11045500082165205;2015.0;7.2;0.46
16;2015-06-19;-6.702271100625785;-1.0;-0.08;-9.070159373225193;131.45;4;2015-06-19;130.92;-0.404010154291079;2015.0;7.2;0.46
17;2015-08-04;-4.965063311513991;-0.5;-0.043478260869565216;;132.82;4;2015-08-04;131.7;-0.8468219363331642;2015.0;7.2;0.46
18;2015-09-15;-5.917393391912702;0.0;0.0;-7.572947587883636;128.64;4;2015-09-15;129.74;0.8514642354253255;2015.0;7.2;0.46
19;2015-11-03;-5.713729522307707;0.0;0.0;;136.59;4;2015-11-03;138.37;1.2947518666492464;2015.0;7.2;0.46
20;2015-12-15;-6.165860047144953;0.0;0.0;-9.343946130718301;138.19;4;2015-12-15;137.1;-0.7918963247124822;2015.0;7.2;0.46
21;2016-02-02;-6.873474388452071;0.0;0.0;;137.99;4;2016-02-02;136.74;-0.9099906277815428;2016.0;7.3;0.42
22;2016-03-22;-5.701132764428126;0.0;0.0;-8.11760735565921;142.41;4;2016-03-22;142.26;-0.10538519259668533;2016.0;7.3;0.42
24;2016-06-14;-5.141967837852538;-0.5;-0.045454545454545456;-9.193270211467983;145.34;4;2016-06-14;144.94;-0.2755961507354243;2016.0;7.3;0.42
25;2016-08-02;-5.153685756911098;0.0;0.0;;147.3;4;2016-08-02;146.51;-0.5377637955362502;2016.0;7.3;0.42
26;2016-09-20;-5.3945856676447;-0.5;-0.047619047619047616;-10.85829096445404;148.03;4;2016-09-20;147.99;-0.02702520116448781;2016.0;7.3;0.42
27;2016-11-01;-4.247185051924369;0.0;0.0;;147.44;4;2016-11-01;147.23;-0.1425323484250285;2016.0;7.3;0.42
28;2016-12-20;-5.224522362458918;0.0;0.0;-10.216359289229997;150.02;4;2016-12-20;150.1;0.053312009792527704;2016.0;7.3;0.42
29;2017-02-07;-5.972102867541159;0.0;0.0;;153.41;4;2017-02-07;153.25;-0.10435010403613276;2017.0;7.3;0.42
30;2017-03-28;-5.976451086367311;-0.25;-0.025;-10.138329717317747;155.51;4;2017-03-28;155.7;0.12210406067065804;2017.0;7.3;0.42
31;2017-05-02;-5.21082435941742;-0.5;-0.05128205128205128;;158.64;4;2017-05-02;158.94;0.18892883004930638;2017.0;7.3;0.42
32;2017-06-20;-7.684616045968009;-0.25;-0.02702702702702703;-10.174987300916673;159.84;4;2017-06-20;159.63;-0.13146776238563973;2017.0;7.3;0.42
33;2017-08-01;-6.918267496173505;0.0;0.0;;161.11;4;2017-08-01;161.1;-0.006207131996660564;2017.0;7.3;0.42
34;2017-09-19;-6.07203453661727;-0.5;-0.05555555555555555;-9.913927689711194;165.11;4;2017-09-19;165.2;0.05449426431365367;2017.0;7.3;0.42
35;2017-10-31;-6.287036696946751;-0.25;-0.029411764705882353;;166.64;4;2017-10-31;166.92;0.16788587706351166;2017.0;7.3;0.42
36;2017-12-19;-5.998248009886984;-0.5;-0.06060606060606061;-11.196960498692736;169.04;4;2017-12-19;169.5;0.2717553512703752;2017.0;7.3;0.42
37;2018-02-13;-6.401688974617332;-0.25;-0.03225806451612903;;174.32;4;2018-02-13;174.57;0.14331167003236445;2018.0;8.3;0.37
38;2018-03-27;-5.552171264241022;-0.25;-0.03333333333333333;-9.722331379666498;177.3;4;2018-03-27;177.12;-0.10157441198357375;2018.0;8.3;0.37
40;2018-06-19;-6.937044868810566;0.0;0.0;-10.920530030516979;175.96;4;2018-06-19;174.77;-0.6785872702248952;2018.0;8.3;0.37
41;2018-07-31;-6.639924651131026;0.0;0.0;;175.56;4;2018-07-31;175.87;0.17642209282398014;2018.0;8.3;0.37
42;2018-09-18;-5.499105185917299;0.25;0.034482758620689655;-9.19299204523229;169.88;4;2018-09-18;170.67;0.4639561985595009;2018.0;8.3;0.37
43;2018-10-30;-6.27864300831847;0.0;0.0;;172.63;4;2018-10-30;172.88;0.1447136370173574;2018.0;8.3;0.37
44;2018-12-18;-5.679919386241788;0.25;0.03333333333333333;-7.63212588713131;173.8;4;2018-12-18;173.45;-0.20158394155327386;2018.0;8.3;0.37
45;2019-02-12;-5.475785033299257;0.0;0.0;;179.06;4;2019-02-12;178.88;-0.10057552392757074;2019.0;8.3;0.31
46;2019-03-26;-5.734642773662598;0.0;0.0;-10.016770691126691;181.21;4;2019-03-26;181.24;0.016554007487101785;2019.0;8.3;0.31
47;2019-04-30;-6.678236802449576;0.0;0.0;;182.17;4;2019-04-30;183.3;0.6183837802922199;2019.0;8.3;0.31
