date;tonepr;rate_shock_abs;rate_shock_rel;rts_close;rts_spread;toneev;year;trans;trust
2018-04-27;-8.344887492231212;0.0;0.0;1167.12;1.551663713270024;;2018.0;8.3;0.37
2018-06-15;-6.937044868810566;0.0;0.0;1117.04;-1.5218776234683595;-10.920530030516979;2018.0;8.3;0.37
2018-07-27;-6.639924651131026;0.0;0.0;1151.74;0.33745031152232485;;2018.0;8.3;0.37
2018-09-14;-5.499105185917299;0.25;0.034482758620689655;1094.73;0.530301150707313;-9.19299204523229;2018.0;8.3;0.37
2018-10-26;-6.27864300831847;0.0;0.0;1098.31;-1.812645774627164;;2018.0;8.3;0.37
2018-12-14;-5.679919386241788;0.25;0.03333333333333333;1116.5;-1.248775701627558;-7.63212588713131;2018.0;8.3;0.37
2019-02-08;-5.475785033299257;0.0;0.0;1199.65;0.05419715389161084;;2019.0;8.3;0.31
2019-03-22;-5.734642773662598;0.0;0.0;1213.4;-1.92627568842898;-10.016770691126691;2019.0;8.3;0.31
2019-04-26;-6.678236802449576;0.0;0.0;1247.01;-0.05050808838058529;;2019.0;8.3;0.31
2019-06-14;-6.502453963007933;-0.25;-0.03225806451612903;1341.05;-0.3045207644020387;-9.733010654624437;2019.0;8.3;0.31
2019-07-26;-5.605500660743729;-0.25;-0.03333333333333333;1348.3;0.3410094648975459;;2019.0;8.3;0.31
2019-09-06;-6.138628403532102;-0.25;-0.034482758620689655;1340.52;0.44484557991868456;-10.698152053449348;2019.0;8.3;0.31
2019-10-25;-5.6597367935254175;-0.5;-0.07142857142857142;1421.2;0.49729412798802386;;2019.0;8.3;0.31
2019-12-13;-5.856208063622337;-0.25;-0.038461538461538464;1501.42;0.13729765751593348;-9.722331379666498;2019.0;8.3;0.31
2020-02-07;-5.802286649755645;-0.25;-0.04;1518.23;-1.5606425876526941;-9.91532356906116;2020.0;9.3;0.33
2020-03-20;-7.266085381653719;0.0;0.0;924.22;-0.212925864461333;-10.205676920261253;2020.0;9.3;0.33
2020-04-24;-5.7826801597065;-0.5;-0.08333333333333333;1081.32;-0.8417108512169591;-9.803209180032233;2020.0;9.3;0.33
2020-06-19;-6.434003367385449;-1.0;-0.18181818181818182;1249.67;1.1905717092957957;-9.963173466248818;2020.0;9.3;0.33
2020-07-24;-5.680871983653696;-0.25;-0.05555555555555555;1255.98;0.4884599310605253;-9.705252163864229;2020.0;9.3;0.33
2020-09-18;-5.744939403606889;0.0;0.0;1228.64;-1.4568129951451958;-10.96777100241738;2020.0;9.3;0.33
2020-10-23;-5.745142552313903;0.0;0.0;1164.06;0.8463111967567549;-9.921480153055436;2020.0;9.3;0.33
2020-12-18;-5.594341555113338;0.0;0.0;1402.5;-1.1562133687531784;-11.264777825907201;2020.0;9.3;0.33
2021-02-12;-5.820539028880427;0.0;0.0;1461.99;0.392014921577033;-9.06933487555284;2021.0;9.8;0.32
2021-03-19;-5.3567417055260815;0.25;0.058823529411764705;1474.05;0.15955193064778328;-10.47012459059856;2021.0;9.8;0.32
2021-04-23;-5.530048451384545;0.5;0.1111111111111111;1511.85;0.18736329785076222;-10.174987300916673;2021.0;9.8;0.32
2021-06-11;-4.9225962021980605;0.5;0.1;1678.57;-0.4446274659780869;-9.196092175684617;2021.0;9.8;0.32
2021-07-23;-5.530025961481924;1.0;0.18181818181818182;1595.86;-0.7286063593126002;-10.152931560437063;2021.0;9.8;0.32
2021-09-10;-5.912915441521451;0.25;0.038461538461538464;1725.25;-0.2234857748812047;-10.814859030199948;2021.0;9.8;0.32
2021-10-22;-5.860373883757891;0.75;0.1111111111111111;1877.99;0.4696874010741148;-11.27328322686144;2021.0;9.8;0.32
2021-12-17;-6.725061219611952;1.0;0.13333333333333333;1583.05;-1.0937721928502064;-10.478622411220416;2021.0;9.8;0.32
