date;tonepr;rate_shock_abs;rate_shock_rel;close;spread;toneev;year;trans;trust
2016-01-29;-6.873474388452066;0.0;0.0;135.25;0.05176940543831776;;2016.0;7.3;0.42
2016-03-18;-5.701132764428124;0.0;0.0;135.24;0.12578152670128517;-8.1176073556592;2016.0;7.3;0.42
2016-04-29;-4.2855226249053455;0.0;0.0;136.19;-0.15407758284959883;;2016.0;7.3;0.42
2016-06-10;-5.141967837852535;-0.5;-0.045454545454545456;137.49;0.1310043855482057;-9.193270211467974;2016.0;7.3;0.42
2016-07-29;-5.153685756911096;0.0;0.0;136.77;0.0804593540827625;;2016.0;7.3;0.42
2016-09-16;-5.3945856676446935;-0.5;-0.047619047619047616;138.71;0.01441961069552633;-10.858290964454033;2016.0;7.3;0.42
2016-10-28;-4.247185051924367;0.0;0.0;140.17;0.035677334567996155;;2016.0;7.3;0.42
2016-12-16;-5.224522362458913;0.0;0.0;142.08;0.05632216425990322;-10.21635928922999;2016.0;7.3;0.42
2017-02-03;-5.9721028675411585;0.0;0.0;143.57;0.0487685939926763;;2017.0;7.3;0.42
2017-03-24;-5.976451086367306;-0.25;-0.025;145.12;0.04824757994139617;-10.138329717317736;2017.0;7.3;0.42
2017-04-28;-5.210824359417417;-0.5;-0.05128205128205128;146.94;0.05445881686672038;;2017.0;7.3;0.42
2017-06-16;-7.684616045968005;-0.25;-0.02702702702702703;148.75;0.06724949816323544;-10.174987300916666;2017.0;7.3;0.42
2017-07-28;-6.918267496173502;0.0;0.0;150.06;0.0533262244339916;;2017.0;7.3;0.42
2017-09-15;-6.072034536617264;-0.5;-0.05555555555555555;150.86;0.053043364192895126;-9.913927689711187;2017.0;7.3;0.42
2017-10-27;-6.287036696946749;-0.25;-0.029411764705882353;152.24;0.05913466449145588;;2017.0;7.3;0.42
2017-12-15;-5.998248009886979;-0.5;-0.06060606060606061;153.94;0.03898382220768326;-11.196960498692725;2017.0;7.3;0.42
2018-02-09;-6.40168897461733;-0.25;-0.03225806451612903;155.57;-0.05141057885866829;;2018.0;8.3;0.37
2018-03-23;-5.552171264241019;-0.25;-0.03333333333333333;157.02;0.04459024821468205;-9.722331379666493;2018.0;8.3;0.37
2018-04-27;-8.344887492231209;0.0;0.0;157.68;0.15232295405214202;;2018.0;8.3;0.37
2018-06-15;-6.937044868810563;0.0;0.0;158.48;-0.05677338111809149;-10.920530030516973;2018.0;8.3;0.37
2018-07-27;-6.639924651131021;0.0;0.0;159.58;0.05641395454718534;;2018.0;8.3;0.37
2018-09-14;-5.499105185917293;0.25;0.034482758620689655;160.52;0.01246028286452372;-9.192992045232284;2018.0;8.3;0.37
2018-10-26;-6.2786430083184674;0.0;0.0;161.91;0.04942237698664087;;2018.0;8.3;0.37
2018-12-14;-5.679919386241783;0.25;0.03333333333333333;163.36;0.05510822782817115;-7.632125887131304;2018.0;8.3;0.37
2019-02-08;-5.475785033299253;0.0;0.0;165.28;0.07263043534386782;;2019.0;8.3;0.31
2019-03-22;-5.7346427736625945;0.0;0.0;167.03;0.07786063340669003;-10.016770691126686;2019.0;8.3;0.31
2019-04-26;-6.678236802449574;0.0;0.0;167.97;0.11317946107629595;;2019.0;8.3;0.31
2019-06-14;-6.502453963007931;-0.25;-0.03225806451612903;170.06;0.14711509994365102;-9.733010654624428;2019.0;8.3;0.31
2019-07-26;-5.605500660743724;-0.25;-0.03333333333333333;171.92;0.09310987637292101;;2019.0;8.3;0.31
2019-09-06;-6.1386284035321;-0.25;-0.034482758620689655;173.25;0.02886419416778807;-10.698152053449343;2019.0;8.3;0.31
2019-10-25;-5.659736793525415;-0.5;-0.07142857142857142;175.24;0.0742115061888704;;2019.0;8.3;0.31
2019-12-13;-5.856208063622333;-0.25;-0.038461538461538464;177.02;0.09608048892406629;-9.722331379666493;2019.0;8.3;0.31
2020-02-07;-5.802286649755642;-0.25;-0.04;178.74;0.0;-9.915323569061155;2020.0;9.3;0.33
2020-03-20;-7.266085381653717;0.0;0.0;178.82;-0.10060925335828586;-10.205676920261244;2020.0;9.3;0.33
2020-04-24;-5.782680159706497;-0.5;-0.08333333333333333;180.69;0.06089628444065909;-9.803209180032225;2020.0;9.3;0.33
2020-06-19;-6.434003367385446;-1.0;-0.18181818181818182;182.99;-0.08193811399905826;-9.963173466248813;2020.0;9.3;0.33
2020-07-24;-5.680871983653693;-0.25;-0.05555555555555555;183.78;-0.01632253329342248;-9.705252163864218;2020.0;9.3;0.33
2020-09-18;-5.744939403606884;0.0;0.0;184.82;0.027057009283204536;-10.967771002417372;2020.0;9.3;0.33
2020-10-23;-5.745142552313896;0.0;0.0;185.52;0.02156334240162039;-9.921480153055429;2020.0;9.3;0.33
2020-12-18;-5.594341555113335;0.0;0.0;186.61;0.03751842466632738;-11.264777825907192;2020.0;9.3;0.33
2021-02-12;-5.820539028880425;0.0;0.0;187.78;0.0;-9.069334875552832;2021.0;9.8;0.32
2021-03-19;-5.35674170552608;0.25;0.058823529411764705;188.13;0.021264154032607507;-10.470124590598552;2021.0;9.8;0.32
2021-04-23;-5.530048451384542;0.5;0.1111111111111111;187.75;-0.042600778108425885;-10.174987300916666;2021.0;9.8;0.32
2021-06-11;-4.922596202198059;0.5;0.1;187.4;0.07473442935781449;-9.196092175684607;2021.0;9.8;0.32
2021-07-23;-5.530025961481919;1.0;0.18181818181818182;188.15;0.04784561905157858;-10.152931560437057;2021.0;9.8;0.32
2021-09-10;-5.912915441521447;0.25;0.038461538461538464;189.45;0.05807967638649103;-10.814859030199935;2021.0;9.8;0.32
2021-10-22;-5.860373883757887;0.75;0.1111111111111111;190.3;0.0;-11.27328322686143;2021.0;9.8;0.32
2021-12-17;-6.725061219611949;1.0;0.13333333333333333;192.42;0.13000859887828398;-10.478622411220408;2021.0;9.8;0.32
