date;tonepr;rate_shock_abs;rate_shock_rel;rts_close;rts_spread;toneev;year;trans;trust
2017-09-15;-0.13019445639485658;-0.5;-0.05555555555555555;0.7776216515539559;-0.00044496654585801654;-0.14220299657192864;2017.0;7.3;0.42
2017-10-27;-0.1348044580704088;-0.25;-0.029411764705882353;0.7742922406035854;0.001986560057706477;0.0;2017.0;7.3;0.42
2017-12-15;-0.12861235130652388;-0.5;-0.06060606060606061;0.7948155326365335;-0.004448970260728491;-0.16060651088509276;2017.0;7.3;0.42
2018-02-09;-0.1372627924022931;-0.25;-0.03225806451612903;0.8207863224198795;-0.004854153851792831;0.0;2018.0;8.3;0.37
2018-03-23;-0.11904772859900595;-0.25;-0.03333333333333333;0.8731501349761196;0.008702457437321676;-0.1394547851391626;2018.0;8.3;0.37
2018-04-27;-0.1789281803611984;0.0;0.0;0.8078632241987955;0.015516637132700323;0.0;2018.0;8.3;0.37
2018-06-15;-0.1487417076162867;0.0;0.0;0.7731985879421333;-0.015218776234683262;-0.1566414586728228;2018.0;8.3;0.37
2018-07-27;-0.14237095906546246;0.0;0.0;0.7972174153803557;0.0033745031152232485;0.0;2018.0;8.3;0.37
2018-09-14;-0.11790990417150968;0.25;0.034482758620689655;0.7577559354883366;0.005303011507073185;-0.1318620689205387;2018.0;8.3;0.37
2018-10-26;-0.1346244835130316;0.0;0.0;0.7602339586073232;-0.018126457746271585;0.0;2018.0;8.3;0.37
2018-12-14;-0.12178685947829425;0.25;0.03333333333333333;0.772824807918599;-0.012487757016275525;-0.10947337980794553;2018.0;8.3;0.37
2019-02-08;-0.11740988155555755;0.0;0.0;0.8303800096905932;0.0005419715389161361;0.0;2019.0;8.3;0.31
2019-03-22;-0.12296021935205192;0.0;0.0;0.8398975565861425;-0.019262756884290355;-0.1436781518721748;2019.0;8.3;0.31
2019-04-26;-0.1431924349125045;0.0;0.0;0.8631619021250087;-0.0005050808838058807;0.0;2019.0;8.3;0.31
2019-06-14;-0.1394233602989403;-0.25;-0.03225806451612903;0.9282550010382777;-0.0030452076440206505;-0.13960796609304532;2019.0;8.3;0.31
2019-07-26;-0.12019119900347497;-0.25;-0.03333333333333333;0.9332733439468401;0.0034100946489755007;0.0;2019.0;8.3;0.31
2019-09-06;-0.1316223389686336;-0.25;-0.034482758620689655;0.9278881428670311;0.0044484557991866375;-0.1534517224047805;2019.0;8.3;0.31
2019-10-25;-0.1213541113324297;-0.5;-0.07142857142857142;0.9837336471239704;0.004972941279880169;0.0;2019.0;8.3;0.31
2019-12-13;-0.12556678009332345;-0.25;-0.038461538461538464;1.0392607461756767;0.0013729765751590434;-0.1394547851391626;2019.0;8.3;0.31
2020-02-07;-0.12441061585807735;-0.25;-0.04;1.0508963798712536;-0.015606425876526248;-0.1422230187299099;2020.0;9.3;0.33
2020-03-20;-0.1557968800536564;0.0;0.0;0.6397314321312383;-0.002129258644613219;-0.14638777743076314;2020.0;9.3;0.33
2020-04-24;-0.12399022030558733;-0.5;-0.08333333333333333;0.7484737315705682;-0.008417108512169702;-0.14061487687355054;2020.0;9.3;0.33
2020-06-19;-0.1379556663928483;-1.0;-0.18181818181818182;0.8650031148335294;0.011905717092958373;-0.1429093661573584;2020.0;9.3;0.33
2020-07-24;-0.12180728474126973;-0.25;-0.05555555555555555;0.8693708036270505;0.004884599310605309;-0.13920980497164515;2020.0;9.3;0.33
2020-09-18;-0.12318099611644807;0.0;0.0;0.8504464594725549;-0.01456812995145132;-0.157319071822269;2020.0;9.3;0.33
2020-10-23;-0.123185351960493;0.0;0.0;0.8057451373987679;0.008463111967567799;-0.14231132729136342;2020.0;9.3;0.33
2020-12-18;-0.11995192933485894;0.0;0.0;0.9707897833460234;-0.011562133687531555;-0.16157926633088893;2020.0;9.3;0.33
2021-02-12;-0.1248019770342586;0.0;0.0;1.0119678826053853;0.003920149215770151;-0.13008836019213327;2021.0;9.8;0.32
2021-03-19;-0.1148573958518946;0.25;0.058823529411764705;1.0203156364643178;0.0015955193064782908;-0.15018095127017472;2021.0;9.8;0.32
2021-04-23;-0.11857337892651892;0.5;0.1111111111111111;1.0464802381117186;0.0018736329785081426;-0.14594757290526714;2021.0;9.8;0.32
2021-06-11;-0.1055485986997703;0.5;0.1;1.1618813594517892;-0.00444627465978098;-0.13190653644681916;2021.0;9.8;0.32
2021-07-23;-0.11857289670583515;1.0;0.18181818181818182;1.1046307191804525;-0.00728606359312628;-0.1456312106635828;2021.0;9.8;0.32
2021-09-10;-0.12678268000209866;0.25;0.038461538461538464;1.194192565930643;-0.0022348577488117694;-0.15512573923587047;2021.0;9.8;0.32
2021-10-22;-0.12565610216234602;0.75;0.1111111111111111;1.299916937772548;0.00469687401074198;-0.16170126575842092;2021.0;9.8;0.32
2021-12-17;-0.1441964278084108;1.0;0.13333333333333333;1.0957638263999445;-0.010937721928501787;-0.1503028419672405;2021.0;9.8;0.32
