date,OPEN,MAX,MIN,CLOSE,VOLUME,CAP,DURATION,YIELD
05 02 18,476.65,476.91,475.54,476.19,29 861 668 141.4,4 690 459 829 960,1 784,7.11
06 02 18,476.36,476.36,475.69,475.84,33 755 148 886.6,4 687 051 179 480,1 783,7.13
07 02 18,475.96,477.72,475.96,477.72,52 030 053 286.8,4 705 554 904 510,1 785,7.05
08 02 18,478.13,478.50,477.14,477.33,28 181 349 500.1,4 701 723 994 450,1 783,7.07
09 02 18,477.44,477.82,477.13,477.82,21 518 680 923.7,4 706 522 677 930,1 782,7.05
12 02 18,478.08,478.47,478.05,478.24,13 978 979 747,4 710 698 671 680,1 779,7.04
13 02 18,478.36,478.64,478.26,478.26,13 752 918 510.6,4 710 874 277 340,1 777,7.05
14 02 18,478.46,478.89,478.36,478.58,26 976 752 710.5,4 713 997 848 690,1 785,7.03
15 02 18,478.64,479.25,478.64,479.19,46 277 098 468.6,4 703 952 312 680,1 784,7.01
16 02 18,479.28,480.57,479.28,480.57,49 779 325 363.3,4 717 545 088 230,1 786,6.95
19 02 18,480.77,481.23,480.73,481.05,15 051 373 428.2,4 722 301 898 130,1 783,6.94
20 02 18,481.28,481.28,480.68,480.68,29 279 797 378.9,4 718 697 916 000,1 781,6.96
21 02 18,480.78,481.33,480.64,481.33,21 329 695 416.4,4 725 101 907 300,1 787,6.94
22 02 18,481.24,481.55,481.00,481.38,25 831 007 646.6,4 705 595 338 230,1 786,6.94
26 02 18,481.81,483.52,481.79,483.28,16 605 524 886.6,4 724 136 801 500,1 785,6.87
27 02 18,483.22,483.45,482.48,482.48,35 645 464 394.8,4 716 308 472 360,1 782,6.91
28 02 18,482.59,483.00,482.19,482.41,16 123 800 766.8,4 715 671 301 290,1 781,6.92
01 03 18,482.31,482.72,482.14,482.14,27 868 159 675.2,4 918 808 412 240,1 783,6.92
02 03 18,482.17,482.32,481.75,481.75,9 314 526 509.16,4 914 825 197 750,1 781,6.94
05 03 18,481.90,482.06,481.63,482.05,12 408 537 182.3,4 917 894 724 940,1 778,6.94
06 03 18,482.14,482.64,482.03,482.64,9 497 435 521.02,4 923 875 806 060,1 778,6.92
07 03 18,482.81,483.02,482.72,483.02,10 304 009 551,4 927 796 302 770,1 777,6.91
09 03 18,483.21,483.78,483.08,483.69,169 316 771.4,4 934 650 660 210,1 775,6.88
12 03 18,484.15,484.17,483.43,483.50,17 787 409 332.3,4 932 682 068 580,1 772,6.90
13 03 18,483.68,483.98,483.56,483.56,16 306 754 967.3,4 933 256 370 480,1 771,6.91
14 03 18,483.74,483.83,483.47,483.47,30 841 037 610.5,4 932 357 138 590,1 770,6.91
15 03 18,483.79,483.79,482.73,482.74,21 690 196 801.7,4 924 940 250 050,1 766,6.95
16 03 18,482.84,482.84,482.37,482.69,11 995 966 243.6,4 924 452 635 970,1 765,6.95
19 03 18,483.08,483.27,482.85,483.00,11 373 794 048.7,4 927 662 176 310,1 762,6.95
20 03 18,483.10,483.83,482.99,483.83,21 642 692 273.6,4 936 121 538 340,1 763,6.92
21 03 18,483.97,484.92,483.87,484.91,34 744 807 323,4 947 156 566 110,1 763,6.87
22 03 18,484.98,485.83,484.92,485.83,22 596 428 761.5,4 956 542 298 760,1 764,6.84
23 03 18,485.85,486.45,485.85,486.22,28 993 781 757.5,4 960 526 968 230,1 763,6.82
26 03 18,486.41,486.62,486.10,486.10,8 216 169 308.34,4 959 268 039 150,1 759,6.84
27 03 18,486.19,486.24,485.51,485.61,18 141 954 566.1,4 954 260 121 790,1 757,6.87
28 03 18,485.78,485.82,485.28,485.44,10 910 069 446.1,4 952 520 097 810,1 762,6.88
29 03 18,485.52,485.64,485.29,485.64,19 888 642 229.9,4 940 992 278 880,1 761,6.87
30 03 18,485.79,486.04,485.56,486.04,3 484 818 801.67,4 945 016 760 560,1 761,6.86
02 04 18,486.30,486.72,486.30,486.42,3 304 054 427.36,4 948 859 384 500,1 758,6.86
03 04 18,486.51,486.60,486.02,486.02,12 873 398 470.3,4 944 820 603 880,1 756,6.87
04 04 18,486.16,486.39,486.05,486.23,23 575 894 063.5,4 946 953 117 940,1 762,6.87
05 04 18,486.36,486.71,486.30,486.46,25 454 824 045.7,4 938 722 213 700,1 762,6.87
06 04 18,486.54,486.58,486.16,486.17,17 714 979 107.3,4 935 758 585 420,1 760,6.88
09 04 18,486.65,487.17,482.78,482.78,75 232 161 964.5,4 901 326 948 630,1 751,7.05
10 04 18,482.76,482.80,476.09,476.09,64 111 936 733.7,4 833 426 323 180,1 739,7.37
11 04 18,476.14,476.14,472.68,474.62,36 455 640 627.1,4 818 464 972 700,1 745,7.44
12 04 18,474.89,479.21,474.89,479.11,57 181 358 587.7,4 850 451 053 940,1 752,7.24
13 04 18,479.35,480.33,478.04,478.04,33 426 881 535.9,4 839 591 464 880,1 749,7.29
16 04 18,477.89,477.89,475.92,477.21,38 590 434 225.3,4 831 193 817 340,1 745,7.34
17 04 18,477.29,479.46,477.29,479.11,45 856 357 205.7,4 850 466 197 180,1 747,7.26
18 04 18,479.33,479.84,478.58,479.59,28 533 165 287.9,4 855 349 696 620,1 748,7.24
19 04 18,479.83,481.42,479.81,480.96,33 827 556 004.3,4 863 498 865 110,1 750,7.18
20 04 18,481.18,481.60,480.91,481.08,17 444 674 880.9,4 864 694 968 740,1 748,7.18
23 04 18,481.36,481.56,480.92,481.18,34 999 403 321.8,4 865 655 983 220,1 744,7.19
24 04 18,481.28,482.19,481.28,482.12,34 296 933 760.4,4 875 168 039 590,1 744,7.15
25 04 18,482.42,483.14,481.87,481.87,18 207 418 387.4,4 872 632 687 370,1 747,7.16
26 04 18,481.80,481.92,481.25,481.26,23 319 763 384.5,4 854 135 169 990,1 744,7.20
27 04 18,481.76,482.16,481.47,482.16,18 824 458 257,4 863 194 723 330,1 744,7.16
28 04 18,482.35,483.30,482.27,482.64,2 678 701 075.82,4 868 015 097 380,1 743,7.14
30 04 18,483.02,483.33,482.43,482.82,21 160 649.86,4 869 860 812 540,1 742,7.14
02 05 18,483.04,483.48,482.92,482.93,53 896 535.67,4 871 011 262 790,1 739,7.14
03 05 18,483.00,483.00,480.49,482.08,14 438 253 129.9,4 862 450 550 050,1 737,7.19
04 05 18,482.16,482.20,481.68,481.95,18 472 764 041,4 861 104 782 600,1 735,7.20
07 05 18,482.46,482.94,482.20,482.27,7 258 569 016.04,4 864 337 432 640,1 732,7.20
08 05 18,482.32,482.72,482.05,482.05,30 228 819 369.1,4 862 106 183 170,1 730,7.21
10 05 18,482.29,482.79,482.21,482.32,14 334 482 020,4 864 837 542 220,1 728,7.21
11 05 18,482.56,483.30,482.56,482.88,11 491 894 691.2,4 870 490 273 350,1 728,7.18
14 05 18,483.23,483.68,482.71,482.71,10 531 048 245.9,4 868 777 243 590,1 724,7.20
15 05 18,483.03,483.03,482.56,482.59,33 004 189 774.4,4 867 546 925 900,1 724,7.21
16 05 18,482.83,482.85,482.01,482.06,29 469 079 626.9,4 862 179 910 870,1 723,7.24
17 05 18,482.34,482.73,482.25,482.41,28 605 862 388.8,4 855 339 925 670,1 723,7.23
18 05 18,482.53,483.01,482.37,482.37,19 286 158 943.2,4 854 968 477 790,1 721,7.24
21 05 18,482.76,482.85,482.22,482.26,22 609 847 576.3,4 853 858 479 000,1 717,7.26
22 05 18,482.37,483.07,482.37,482.80,20 348 947 313.5,4 859 319 254 710,1 718,7.23
23 05 18,483.03,483.68,482.77,483.30,32 334 776 535.2,4 864 388 601 350,1 718,7.22
24 05 18,483.33,484.07,483.33,484.04,37 975 399 608.1,4 871 788 383 980,1 719,7.18
25 05 18,484.32,484.38,483.85,483.85,11 201 047 745.7,4 869 899 125 810,1 717,7.20
28 05 18,484.02,484.39,483.82,483.95,4 850 569 886.41,4 870 904 178 380,1 714,7.21
29 05 18,484.01,484.01,483.58,483.61,13 999 736 759.7,4 867 497 790 550,1 711,7.22
30 05 18,483.71,483.87,483.71,483.79,15 756 222 020.5,4 869 294 567 120,1 712,7.22
31 05 18,483.92,484.17,483.71,483.72,17 589 478 193.1,4 855 542 161 560,1 711,7.23
01 06 18,483.93,484.06,483.75,484.06,16 426 590 431.3,5 536 342 254 570,1 957,7.27
04 06 18,484.32,484.68,484.04,484.67,23 215 835 638.8,5 543 363 926 510,1 955,7.25
05 06 18,484.77,484.93,484.06,484.06,21 616 392 646.6,5 536 330 866 020,1 952,7.28
06 06 18,484.11,484.24,483.89,483.90,18 206 185 172.9,5 534 465 837 350,1 954,7.29
07 06 18,484.02,484.05,482.93,482.96,23 478 495 145.5,5 516 735 944 690,1 951,7.33
08 06 18,483.17,483.21,481.30,481.41,30 354 125 927,5 499 058 646 250,1 946,7.40
09 06 18,481.64,481.64,481.08,481.62,606 303 050.82,5 501 503 509 890,1 946,7.40
11 06 18,481.84,482.05,481.69,481.97,10 450 930.3,5 505 459 524 410,1 944,7.39
13 06 18,482.14,482.14,480.98,481.03,24 934 177 903.8,5 494 685 383 300,1 944,7.44
14 06 18,481.15,481.72,481.12,481.33,12 748 553 144.8,5 480 084 576 280,1 943,7.43
15 06 18,481.45,481.70,479.98,479.98,48 803 469 009.3,5 464 670 140 680,1 941,7.49
18 06 18,480.13,480.13,475.68,475.68,40 158 431 420.2,5 415 704 362 970,1 929,7.68
19 06 18,475.91,476.26,472.49,472.98,64 065 972 778.8,5 384 931 811 740,1 925,7.80
20 06 18,473.30,476.77,473.30,476.77,61 442 416 170.3,5 428 104 609 170,1 935,7.64
21 06 18,477.04,477.40,476.59,477.21,35 882 834 945.2,5 416 231 293 790,1 936,7.63
22 06 18,477.42,478.43,477.42,477.86,24 235 153 165.1,5 423 552 325 080,1 936,7.61
25 06 18,478.36,478.47,477.87,478.30,22 980 471 235.8,5 428 549 537 250,1 933,7.60
26 06 18,478.39,478.70,477.55,477.55,19 603 228 011.4,5 420 072 008 270,1 930,7.64
27 06 18,477.84,477.90,475.77,475.97,24 854 585 181.4,5 402 149 044 140,1 924,7.71
28 06 18,476.34,476.59,475.78,476.33,29 027 750 820.4,5 406 213 007 610,1 924,7.70
29 06 18,476.47,477.91,476.47,477.91,16 119 238 418.5,5 424 146 404 760,1 926,7.63
02 07 18,478.43,478.70,478.22,478.36,9 428 464 115.86,5 429 198 699 340,1 922,7.63
03 07 18,479.27,479.46,477.87,478.14,8 778 590 707.48,5 426 745 413 600,1 921,7.64
04 07 18,478.23,478.28,477.82,478.18,21 654 062 353.3,5 427 151 689 710,1 918,7.64
05 07 18,478.48,478.65,477.91,478.65,12 804 879 752.7,5 432 495 880 990,1 918,7.63
06 07 18,478.88,479.26,478.88,478.95,7 732 721 578.82,5 435 946 677 530,1 918,7.62
09 07 18,479.31,480.10,479.30,480.10,22 896 624 173.9,5 448 961 694 370,1 916,7.58
10 07 18,480.14,481.15,480.14,480.79,10 346 860 863.7,5 456 814 601 390,1 917,7.56
11 07 18,480.96,481.33,480.73,481.23,15 069 631 692.7,5 461 862 638 910,1 916,7.54
12 07 18,481.35,482.00,481.21,482.00,21 340 406 638.5,5 470 633 501 680,1 917,7.51
13 07 18,482.24,482.49,482.08,482.33,16 591 702 602.6,5 474 403 253 260,1 916,7.50
16 07 18,482.69,483.02,482.21,482.51,2 730 088 115.41,5 476 478 914 120,1 913,7.51
17 07 18,482.67,482.73,480.95,480.97,14 928 538 526.9,5 459 028 699 350,1 909,7.58
18 07 18,481.09,481.18,479.92,479.92,23 626 663 085,5 447 165 075 860,1 906,7.62
19 07 18,480.00,480.00,479.21,479.21,28 068 311 124.2,5 439 148 583 830,1 903,7.66
20 07 18,479.42,479.76,479.24,479.49,28 372 536 436.2,5 442 347 809 140,1 902,7.65
23 07 18,479.84,480.15,479.70,479.70,14 938 023 992.7,5 444 684 623 860,1 899,7.65
24 07 18,479.78,480.11,479.70,479.70,10 019 812 012.3,5 444 695 219 800,1 899,7.66
25 07 18,479.77,479.78,478.54,478.86,25 951 441 061.6,5 435 147 812 840,1 897,7.70
26 07 18,479.57,479.82,479.24,479.24,15 291 928 468.9,5 433 755 354 410,1 897,7.69
27 07 18,479.30,479.61,478.80,478.80,6 697 269 368.9,5 428 818 191 600,1 895,7.71
30 07 18,479.11,479.67,479.00,479.45,4 643 615 858.12,5 436 221 311 340,1 893,7.69
31 07 18,479.61,480.09,479.34,480.09,12 849 385 860.7,5 443 455 542 380,1 893,7.67
01 08 18,480.31,480.50,479.99,480.03,11 086 777 039.2,5 442 727 395 590,1 899,7.68
02 08 18,480.14,480.19,478.33,478.33,23 529 438 582.5,5 405 720 616 770,1 895,7.76
03 08 18,478.29,478.29,477.25,477.36,22 701 092 485,5 394 733 545 810,1 892,7.80
06 08 18,477.76,478.10,477.16,477.17,12 489 450 661.1,5 392 540 281 860,1 888,7.82
07 08 18,477.21,477.22,476.67,476.89,9 676 438 192.83,5 389 411 837 450,1 886,7.84
08 08 18,477.05,477.30,474.12,474.12,32 362 862 546.1,5 358 108 339 020,1 880,7.97
09 08 18,474.01,474.01,470.39,470.74,32 556 864 931.7,5 319 957 642 460,1 872,8.12
10 08 18,470.69,470.69,469.12,469.12,23 445 936 332.8,5 301 645 929 720,1 868,8.20
13 08 18,469.39,469.92,467.47,467.47,11 908 041 758.5,5 283 004 954 800,1 861,8.28
14 08 18,467.52,468.84,467.36,467.36,16 636 395 923.9,5 281 792 474 160,1 860,8.29
15 08 18,467.46,467.71,466.06,466.06,50 046 858 038.1,5 267 076 995 740,1 863,8.36
16 08 18,466.06,466.76,464.28,464.78,36 221 537 035.3,5 238 419 341 950,1 858,8.42
17 08 18,464.84,465.02,462.98,462.98,15 233 750 365.3,5 218 156 461 870,1 851,8.51
20 08 18,463.32,463.32,462.03,462.21,5 435 111 299.84,5 209 528 213 760,1 845,8.56
21 08 18,462.09,463.32,462.09,463.32,13 555 647 656.8,5 222 018 677 010,1 846,8.51
22 08 18,463.65,465.05,463.65,464.37,11 259 330 401.7,5 233 829 033 430,1 850,8.47
23 08 18,464.73,464.85,462.44,462.88,22 007 076 624.8,5 197 123 298 530,1 847,8.54
24 08 18,462.90,463.78,462.81,463.38,13 942 394 347.2,5 202 785 956 270,1 846,8.52
27 08 18,463.94,464.54,463.56,463.64,8 456 680 014.15,5 205 730 068 050,1 843,8.52
28 08 18,463.73,464.45,463.73,463.83,10 953 217 235.8,5 207 842 582 700,1 843,8.52
29 08 18,463.87,464.89,463.42,463.42,8 795 157 441.95,5 203 235 807 650,1 840,8.54
30 08 18,463.62,463.80,463.07,463.07,26 504 932 255,5 197 475 388 880,1 838,8.56
31 08 18,463.55,466.15,462.93,463.92,7 991 042 366.41,5 207 018 683 650,1 838,8.53
03 09 18,464.32,465.92,464.21,464.58,3 611 617 962.84,5 214 436 314 500,1 835,8.51
04 09 18,464.76,465.06,462.78,462.88,31 828 944 349,5 195 410 917 340,1 831,8.60
05 09 18,463.05,463.12,460.10,460.24,12 672 480 846.1,5 165 764 275 380,1 827,8.72
06 09 18,460.33,460.41,457.39,457.39,30 736 675 865.6,5 121 644 998 170,1 819,8.86
07 09 18,457.44,457.46,454.54,454.56,23 242 808 553.8,5 089 930 300 400,1 811,9.00
10 09 18,454.95,455.21,452.22,452.84,37 214 720 855,5 070 707 882 270,1 805,9.10
11 09 18,453.47,457.03,453.47,457.03,30 421 916 220.7,5 117 605 578 920,1 814,8.91
12 09 18,457.36,461.23,457.36,461.22,31 914 574 491.2,5 164 561 669 610,1 821,8.71
13 09 18,461.46,463.26,461.44,463.19,38 487 797 119.2,5 186 634 464 840,1 823,8.62
14 09 18,463.39,463.56,461.41,462.11,17 890 931 377.9,5 174 504 258 090,1 820,8.68
17 09 18,462.60,463.26,460.90,460.96,18 519 115 101.8,5 161 585 358 760,1 814,8.75
18 09 18,461.28,462.70,461.28,462.65,13 783 004 211,5 180 458 983 520,1 816,8.67
19 09 18,462.92,464.79,462.83,464.79,40 675 307 647.1,5 204 449 805 770,1 820,8.58
20 09 18,464.91,466.77,464.91,465.86,26 305 085 826,5 216 438 485 720,1 821,8.53
21 09 18,466.00,466.54,466.00,466.23,21 921 159 578,5 220 636 778 200,1 821,8.52
24 09 18,466.57,467.93,466.57,467.66,26 011 741 691.8,5 236 600 767 590,1 820,8.47
25 09 18,467.82,467.96,467.23,467.56,17 476 546 020.4,5 235 460 296 050,1 818,8.48
26 09 18,467.66,468.05,467.58,467.64,14 134 751 636.1,5 236 348 753 950,1 822,8.48
27 09 18,467.81,468.54,467.46,468.54,19 249 121 998.4,5 232 864 585 400,1 823,8.45
28 09 18,468.60,470.43,468.60,470.13,13 358 433 542.7,5 250 669 803 830,1 825,8.38
01 10 18,470.48,470.89,470.26,470.83,14 441 945 925.9,5 258 456 868 910,1 824,8.36
02 10 18,470.96,471.63,470.87,471.43,22 334 699 783.2,5 265 108 264 290,1 825,8.34
03 10 18,471.60,471.98,470.42,470.42,17 203 756 807,5 253 797 847 730,1 827,8.39
04 10 18,470.53,470.93,467.81,467.81,27 538 967 670.1,5 214 097 579 740,1 819,8.52
05 10 18,468.04,468.43,466.60,466.60,8 006 080 348.53,5 200 624 549 020,1 815,8.58
08 10 18,466.95,467.12,464.52,464.55,11 509 928 766.4,5 177 754 021 470,1 806,8.68
09 10 18,464.70,465.76,464.31,464.34,12 452 455 568.1,5 175 445 732 980,1 804,8.70
10 10 18,464.61,465.36,464.47,465.26,7 178 163 934.91,5 185 687 397 300,1 813,8.66
11 10 18,465.50,465.63,464.39,464.39,12 721 124 189.6,5 162 551 745 830,1 811,8.71
12 10 18,464.90,465.77,464.59,465.75,18 866 346 342.9,5 177 697 114 510,1 813,8.65
15 10 18,465.99,468.28,465.99,467.17,25 855 682 226,5 193 445 437 870,1 810,8.60
16 10 18,467.28,469.74,467.28,469.69,15 981 559 595.8,5 221 413 261 570,1 819,8.49
17 10 18,469.86,470.59,469.86,469.88,19 826 095 151.9,5 223 561 401 250,1 819,8.48
18 10 18,470.03,470.15,469.37,469.37,6 684 262 478.59,5 212 190 064 260,1 816,8.51
19 10 18,469.51,470.01,469.24,469.36,31 934 517 514.9,5 212 121 123 730,1 815,8.52
22 10 18,469.62,471.41,469.62,471.40,25 391 020 929,5 234 815 940 720,1 817,8.44
23 10 18,471.51,471.78,471.11,471.11,24 969 276 215,5 231 625 362 950,1 815,8.46
24 10 18,471.17,471.32,470.32,470.46,21 170 813 650.4,5 224 449 891 310,1 817,8.49
25 10 18,470.79,471.11,469.87,469.87,13 690 338 992.6,5 205 502 793 940,1 814,8.52
26 10 18,470.01,471.30,469.76,469.76,14 403 294 786,5 204 230 561 820,1 812,8.53
29 10 18,470.09,470.92,469.68,470.85,7 259 057 672.9,5 216 260 492 670,1 810,8.50
30 10 18,471.09,471.35,470.46,470.50,11 585 226 655.6,5 212 365 316 460,1 809,8.52
31 10 18,470.63,470.73,470.15,470.59,13 670 880 018.5,5 213 396 040 230,1 809,8.52
01 11 18,470.73,471.02,470.53,470.53,7 946 008 854.83,5 212 698 495 110,1 807,8.53
02 11 18,470.63,471.28,470.63,470.84,11 170 480 749.3,5 216 089 058 160,1 807,8.52
06 11 18,471.26,471.90,470.92,470.92,3 658 281 990.24,5 217 020 342 590,1 802,8.53
07 11 18,471.06,471.32,470.40,470.46,17 471 047 862.6,5 211 895 178 880,1 799,8.56
08 11 18,470.65,470.69,468.48,468.53,25 730 928 747.8,5 190 568 046 990,1 794,8.65
09 11 18,469.74,469.74,466.19,466.21,23 409 780 923.5,5 164 832 850 820,1 787,8.77
12 11 18,466.63,466.63,464.91,464.95,15 483 164 341.9,5 150 845 252 150,1 779,8.84
13 11 18,465.14,465.99,463.93,464.13,18 880 010 825.8,5 141 748 752 160,1 776,8.89
14 11 18,464.33,467.39,463.91,467.39,32 302 234 169.8,5 177 839 502 450,1 783,8.74
15 11 18,467.55,470.86,467.55,470.74,25 904 748 295.4,5 214 975 206 430,1 788,8.59
16 11 18,470.88,471.51,470.02,471.25,7 859 593 145.06,5 220 659 494 530,1 787,8.57
19 11 18,471.57,471.91,471.40,471.42,1 792 368 487.65,5 222 499 420 620,1 784,8.57
20 11 18,471.73,471.73,470.67,470.67,9 602 315 240.95,5 214 243 513 190,1 781,8.61
21 11 18,470.72,470.87,470.10,470.69,11 454 842 323.9,5 214 503 225 330,1 780,8.62
22 11 18,470.90,471.54,470.90,471.07,13 234 981 603.3,5 218 732 083 700,1 780,8.60
23 11 18,471.42,471.65,470.04,470.04,11 622 446 969.8,5 207 282 703 370,1 776,8.66
26 11 18,470.39,470.39,467.71,467.73,14 853 959 895.6,5 181 695 731 530,1 767,8.78
27 11 18,467.89,469.75,467.79,469.58,13 286 617 102.9,5 202 244 102 050,1 768,8.70
28 11 18,469.86,470.09,469.47,469.74,10 293 498 626.1,5 204 033 321 500,1 777,8.70
29 11 18,469.92,471.91,469.92,471.91,31 053 382 072.8,5 202 324 191 520,1 782,8.60
30 11 18,472.15,472.47,471.91,472.30,13 280 828 458.4,5 206 583 316 800,1 781,8.59
03 12 18,472.93,474.21,472.80,474.12,10 074 793 158,5 115 352 557 840,1 806,8.52
04 12 18,474.25,474.61,473.87,473.91,16 384 621 495.9,5 113 105 408 560,1 805,8.54
05 12 18,473.97,473.97,472.57,472.60,10 644 581 822.1,5 099 023 712 910,1 807,8.60
06 12 18,472.70,472.77,472.15,472.19,5 930 148 476.02,5 082 582 576 030,1 805,8.63
07 12 18,472.24,472.98,472.19,472.98,4 704 037 746.4,5 091 047 525 690,1 805,8.60
10 12 18,473.27,474.27,473.27,473.77,7 984 605 183.86,5 099 521 292 670,1 803,8.57
11 12 18,473.94,474.07,473.24,473.34,4 131 701 235.41,5 094 888 407 790,1 802,8.60
12 12 18,473.56,473.82,473.31,473.49,5 064 337 976.76,5 096 546 959 350,1 805,8.59
13 12 18,473.66,473.96,473.47,473.55,9 187 741 152.24,5 079 140 894 100,1 804,8.60
14 12 18,473.30,473.63,473.19,473.19,8 277 113 861.73,5 075 323 829 340,1 802,8.62
17 12 18,473.47,473.80,473.14,473.14,5 462 206 202.12,5 074 795 486 110,1 798,8.64
18 12 18,473.20,473.26,472.48,472.51,14 898 411 769.7,5 067 985 186 550,1 794,8.67
19 12 18,472.66,474.25,471.85,472.05,13 566 807 251.5,5 063 010 039 570,1 795,8.70
20 12 18,472.11,473.91,472.11,473.84,11 113 808 234.1,5 069 984 839 790,1 798,8.62
21 12 18,473.95,474.03,473.39,473.41,10 125 823 330.9,5 065 352 677 070,1 796,8.64
24 12 18,473.72,474.39,473.54,474.37,7 624 918 673.56,5 075 672 106 950,1 793,8.61
25 12 18,474.50,474.51,473.42,473.68,12 386 116 437.8,5 068 317 988 870,1 790,8.65
26 12 18,473.81,474.50,473.81,474.22,3 475 681 465.04,5 074 055 607 410,1 790,8.63
27 12 18,474.59,475.42,474.59,475.42,12 059 753 205.5,5 086 869 159 340,1 791,8.58
28 12 18,476.01,476.54,475.68,475.83,11 671 516 534.7,5 091 256 771 850,1 791,8.57
29 12 18,475.94,476.66,475.94,476.39,815 556 993.06,5 097 212 536 920,1 791,8.55
03 01 19,476.87,477.70,476.87,477.22,9 970 629 025.74,5 106 101 332 310,1 786,8.53
04 01 19,477.29,477.76,477.20,477.72,78 402 477.2,5 111 440 096 080,1 786,8.51
08 01 19,478.12,478.39,478.01,478.35,217 678 609.81,5 118 215 691 820,1 783,8.50
09 01 19,478.50,480.83,478.23,480.81,22 175 810 684.2,5 144 572 301 320,1 788,8.40
10 01 19,480.96,481.85,480.95,481.85,21 854 373 365.1,5 155 685 544 030,1 789,8.35
11 01 19,481.96,483.40,481.92,483.36,17 287 260 794.2,5 171 846 574 470,1 792,8.29
14 01 19,483.69,483.69,482.87,483.20,11 484 329 489.2,5 170 170 802 420,1 787,8.31
15 01 19,483.32,484.50,483.32,484.49,18 835 954 643,5 184 005 311 360,1 790,8.26
16 01 19,484.65,485.87,484.65,485.86,31 994 515 308.4,5 198 619 933 340,1 792,8.20
17 01 19,485.97,486.19,485.28,485.28,17 337 432 744.8,5 192 453 646 740,1 789,8.23
18 01 19,485.38,485.66,485.22,485.66,16 724 392 515.1,5 196 570 756 240,1 789,8.22
21 01 19,485.88,486.26,485.88,486.16,7 750 689 037.43,5 201 926 951 380,1 786,8.21
22 01 19,486.25,486.45,485.59,485.63,9 880 260 050.85,5 196 297 576 980,1 784,8.24
23 01 19,485.78,486.35,485.62,485.64,20 647 143 386.2,5 303 509 285 060,1 771,8.24
24 01 19,485.75,486.36,485.75,486.36,22 448 797 611.6,5 301 775 392 400,1 772,8.21
25 01 19,486.52,486.81,486.34,486.34,23 941 520 511,5 301 586 097 300,1 770,8.22
28 01 19,486.61,486.61,486.17,486.20,15 664 150 845.2,5 300 067 584 020,1 766,8.24
29 01 19,486.28,486.53,485.57,485.67,9 888 054 547.35,5 294 334 813 310,1 764,8.27
30 01 19,485.71,486.47,485.71,486.47,27 475 757 872.7,5 303 015 350 180,1 771,8.23
31 01 19,486.57,489.53,486.55,489.52,49 246 831 946.7,5 318 291 243 690,1 777,8.10
01 02 19,489.37,489.81,489.37,489.52,13 075 936 620.4,5 318 251 746 960,1 776,8.11
04 02 19,489.81,490.43,489.47,489.57,8 742 503 245.51,5 318 831 495 350,1 772,8.12
05 02 19,489.66,490.17,489.45,490.15,8 976 723 810.87,5 325 162 414 640,1 772,8.10
06 02 19,490.23,490.87,490.23,490.49,20 426 548 786.4,5 225 149 861 830,1 784,8.09
07 02 19,490.60,490.63,489.59,489.59,20 946 753 239.4,5 215 539 528 890,1 781,8.13
08 02 19,489.68,489.71,489.18,489.60,13 149 961 123.3,5 215 627 612 860,1 780,8.14
11 02 19,489.93,490.95,489.93,489.97,21 388 180 809.1,5 219 607 763 010,1 776,8.14
12 02 19,489.94,489.95,489.16,489.37,17 606 960 253.7,5 213 175 620 520,1 773,8.17
13 02 19,489.48,489.60,488.78,488.78,15 117 797 643.8,5 206 859 051 930,1 776,8.20
14 02 19,488.53,488.53,484.72,485.28,37 086 208 454.2,5 155 450 946 710,1 767,8.36
15 02 19,485.33,487.44,485.12,487.42,37 351 145 002,5 178 156 510 130,1 771,8.27
18 02 19,487.72,488.48,487.62,488.15,15 222 591 493,5 185 963 663 310,1 768,8.25
19 02 19,488.60,488.79,487.65,487.65,18 750 159 997.8,5 180 639 646 230,1 766,8.28
20 02 19,487.76,487.92,487.37,487.46,9 947 221 820.37,5 178 620 834 880,1 768,8.29
21 02 19,487.57,488.25,487.53,488.10,13 492 181 295.4,5 165 483 645 740,1 768,8.27
22 02 19,488.21,488.41,488.07,488.33,4 671 325 602.77,5 167 888 906 300,1 767,8.26
25 02 19,488.63,489.60,488.58,489.58,8 742 735 050.81,5 181 066 934 650,1 767,8.22
26 02 19,489.66,489.72,489.09,489.09,7 685 642 474.03,5 175 885 443 850,1 764,8.25
27 02 19,489.17,489.20,488.67,488.67,13 819 862 702.8,5 171 400 410 810,1 762,8.27
28 02 19,488.45,489.05,488.28,489.04,19 465 872 564.6,5 175 301 964 960,1 762,8.26
01 03 19,489.18,489.82,489.18,489.82,9 854 846 015.89,4 783 803 047 840,1 892,8.25
04 03 19,490.14,490.73,490.11,490.11,4 103 641 179.68,4 786 672 003 250,1 889,8.24
05 03 19,490.19,490.33,489.80,489.82,11 239 155 701.8,4 783 823 583 560,1 886,8.26
06 03 19,489.94,490.18,489.50,489.50,7 524 265 040.47,4 780 719 141 820,1 888,8.28
07 03 19,489.55,489.85,489.52,489.85,9 452 102 767.12,4 772 768 022 380,1 887,8.27
11 03 19,490.31,490.49,489.98,490.48,4 912 092 410.4,4 778 931 316 980,1 884,8.26
12 03 19,490.30,490.71,490.02,490.71,8 738 790 808.71,4 781 154 292 730,1 883,8.25
13 03 19,490.82,491.15,490.73,491.01,11 744 824 002.9,4 784 090 507 270,1 882,8.25
